change_id,num_change,conqat,deckard,iclones,nicad5,simcad,simian,"conqat, deckard","conqat, iclones","conqat, nicad5","conqat, simcad","conqat, simian","deckard, iclones","deckard, nicad5","deckard, simcad","deckard, simian","iclones, nicad5","iclones, simcad","iclones, simian","nicad5, simcad","nicad5, simian","simcad, simian","conqat, deckard, iclones","conqat, deckard, nicad5","conqat, deckard, simcad","conqat, deckard, simian","conqat, iclones, nicad5","conqat, iclones, simcad","conqat, iclones, simian","conqat, nicad5, simcad","conqat, nicad5, simian","conqat, simcad, simian","deckard, iclones, nicad5","deckard, iclones, simcad","deckard, iclones, simian","deckard, nicad5, simcad","deckard, nicad5, simian","deckard, simcad, simian","iclones, nicad5, simcad","iclones, nicad5, simian","iclones, simcad, simian","nicad5, simcad, simian","conqat, deckard, iclones, nicad5","conqat, deckard, iclones, simcad","conqat, deckard, iclones, simian","conqat, deckard, nicad5, simcad","conqat, deckard, nicad5, simian","conqat, deckard, simcad, simian","conqat, iclones, nicad5, simcad","conqat, iclones, nicad5, simian","conqat, iclones, simcad, simian","conqat, nicad5, simcad, simian","deckard, iclones, nicad5, simcad","deckard, iclones, nicad5, simian","deckard, iclones, simcad, simian","deckard, nicad5, simcad, simian","iclones, nicad5, simcad, simian","conqat, deckard, iclones, nicad5, simcad","conqat, deckard, iclones, nicad5, simian","conqat, deckard, iclones, simcad, simian","conqat, deckard, nicad5, simcad, simian","conqat, iclones, nicad5, simcad, simian","deckard, iclones, nicad5, simcad, simian"
42158,12,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
42159,14,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
42160,14,0.071428571,0,0,1,0,0,0.071428571,0.071428571,1,0.071428571,0.071428571,0,1,0,0,1,0,0,1,1,0,0.071428571,1,0.071428571,0.071428571,1,0.071428571,0.071428571,1,1,0.071428571,1,0,0,1,1,0,1,1,0,1,1,0.071428571,0.071428571,1,1,0.071428571,1,1,0.071428571,1,1,1,0,1,1,1,1,0.071428571,1,1,1
42161,14,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
42162,14,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
42163,15,0.266666667,0,0,1,0,0,0.266666667,0.266666667,1,0.266666667,0.266666667,0,1,0,0,1,0,0,1,1,0,0.266666667,1,0.266666667,0.266666667,1,0.266666667,0.266666667,1,1,0.266666667,1,0,0,1,1,0,1,1,0,1,1,0.266666667,0.266666667,1,1,0.266666667,1,1,0.266666667,1,1,1,0,1,1,1,1,0.266666667,1,1,1
42164,14,0.285714286,0,0,1,0,0,0.285714286,0.285714286,1,0.285714286,0.285714286,0,1,0,0,1,0,0,1,1,0,0.285714286,1,0.285714286,0.285714286,1,0.285714286,0.285714286,1,1,0.285714286,1,0,0,1,1,0,1,1,0,1,1,0.285714286,0.285714286,1,1,0.285714286,1,1,0.285714286,1,1,1,0,1,1,1,1,0.285714286,1,1,1
42165,14,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
42184,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
42185,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
