change_id,num_change,conqat,deckard,iclones,nicad5,simcad,simian,"conqat, deckard","conqat, iclones","conqat, nicad5","conqat, simcad","conqat, simian","deckard, iclones","deckard, nicad5","deckard, simcad","deckard, simian","iclones, nicad5","iclones, simcad","iclones, simian","nicad5, simcad","nicad5, simian","simcad, simian","conqat, deckard, iclones","conqat, deckard, nicad5","conqat, deckard, simcad","conqat, deckard, simian","conqat, iclones, nicad5","conqat, iclones, simcad","conqat, iclones, simian","conqat, nicad5, simcad","conqat, nicad5, simian","conqat, simcad, simian","deckard, iclones, nicad5","deckard, iclones, simcad","deckard, iclones, simian","deckard, nicad5, simcad","deckard, nicad5, simian","deckard, simcad, simian","iclones, nicad5, simcad","iclones, nicad5, simian","iclones, simcad, simian","nicad5, simcad, simian","conqat, deckard, iclones, nicad5","conqat, deckard, iclones, simcad","conqat, deckard, iclones, simian","conqat, deckard, nicad5, simcad","conqat, deckard, nicad5, simian","conqat, deckard, simcad, simian","conqat, iclones, nicad5, simcad","conqat, iclones, nicad5, simian","conqat, iclones, simcad, simian","conqat, nicad5, simcad, simian","deckard, iclones, nicad5, simcad","deckard, iclones, nicad5, simian","deckard, iclones, simcad, simian","deckard, nicad5, simcad, simian","iclones, nicad5, simcad, simian"
47731,1,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00
47733,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00
47734,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00
47735,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00
47736,13,0.00,0.85,0.00,0.00,0.46,0.00,0.85,0.00,0.00,0.46,0.00,0.85,0.85,1.00,0.85,0.00,0.46,0.00,0.46,0.00,0.46,0.85,0.85,1.00,0.85,0.00,0.46,0.00,0.46,0.00,0.46,0.85,1.00,0.85,1.00,0.85,1.00,0.46,0.00,0.46,0.46,0.85,1.00,0.85,1.00,0.85,1.00,0.46,0.00,0.46,0.46,1.00,0.85,1.00,1.00,0.46
47737,11,0.00,0.73,0.00,0.00,0.55,0.00,0.73,0.00,0.00,0.55,0.00,0.73,0.73,1.00,0.73,0.00,0.55,0.00,0.55,0.00,0.55,0.73,0.73,1.00,0.73,0.00,0.55,0.00,0.55,0.00,0.55,0.73,1.00,0.73,1.00,0.73,1.00,0.55,0.00,0.55,0.55,0.73,1.00,0.73,1.00,0.73,1.00,0.55,0.00,0.55,0.55,1.00,0.73,1.00,1.00,0.55
47738,10,0.00,0.70,0.00,0.00,0.60,0.00,0.70,0.00,0.00,0.60,0.00,0.70,0.70,1.00,0.70,0.00,0.60,0.00,0.60,0.00,0.60,0.70,0.70,1.00,0.70,0.00,0.60,0.00,0.60,0.00,0.60,0.70,1.00,0.70,1.00,0.70,1.00,0.60,0.00,0.60,0.60,0.70,1.00,0.70,1.00,0.70,1.00,0.60,0.00,0.60,0.60,1.00,0.70,1.00,1.00,0.60
47739,10,0.00,0.70,0.00,0.00,0.60,0.00,0.70,0.00,0.00,0.60,0.00,0.70,0.70,1.00,0.70,0.00,0.60,0.00,0.60,0.00,0.60,0.70,0.70,1.00,0.70,0.00,0.60,0.00,0.60,0.00,0.60,0.70,1.00,0.70,1.00,0.70,1.00,0.60,0.00,0.60,0.60,0.70,1.00,0.70,1.00,0.70,1.00,0.60,0.00,0.60,0.60,1.00,0.70,1.00,1.00,0.60
47740,10,0.00,0.70,0.00,0.00,0.60,0.00,0.70,0.00,0.00,0.60,0.00,0.70,0.70,1.00,0.70,0.00,0.60,0.00,0.60,0.00,0.60,0.70,0.70,1.00,0.70,0.00,0.60,0.00,0.60,0.00,0.60,0.70,1.00,0.70,1.00,0.70,1.00,0.60,0.00,0.60,0.60,0.70,1.00,0.70,1.00,0.70,1.00,0.60,0.00,0.60,0.60,1.00,0.70,1.00,1.00,0.60
47747,2,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
47748,2,0.00,0.00,1.00,0.00,0.50,0.00,0.00,1.00,0.00,0.50,0.00,1.00,0.00,0.50,0.00,1.00,1.00,1.00,0.50,0.00,0.50,1.00,0.00,0.50,0.00,1.00,1.00,1.00,0.50,0.00,0.50,1.00,1.00,1.00,0.50,0.00,0.50,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,0.00,0.50,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,1.00
47756,13,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00
47757,16,0.00,0.81,0.25,0.00,0.00,0.00,0.81,0.25,0.00,0.00,0.00,1.00,0.81,0.81,0.81,0.25,0.25,0.25,0.00,0.00,0.00,1.00,0.81,0.81,0.81,0.25,0.25,0.25,0.00,0.00,0.00,1.00,1.00,1.00,0.81,0.81,0.81,0.25,0.25,0.25,0.00,1.00,1.00,1.00,0.81,0.81,0.81,0.25,0.25,0.25,0.00,1.00,1.00,1.00,0.81,0.25
47758,4,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
47764,9,1.00,0.00,1.00,0.33,0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33,0.33,1.00,1.00,1.00,1.00,0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
47765,9,1.00,0.00,1.00,0.33,0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33,0.33,1.00,1.00,1.00,1.00,0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
47766,9,1.00,0.00,1.00,0.33,0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33,0.33,1.00,1.00,1.00,1.00,0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
47775,3,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00
47778,10,0.00,0.00,1.00,0.60,0.00,0.20,0.00,1.00,0.60,0.00,0.20,1.00,0.60,0.00,0.20,1.00,1.00,1.00,0.60,0.60,0.20,1.00,0.60,0.00,0.20,1.00,1.00,1.00,0.60,0.60,0.20,1.00,1.00,1.00,0.60,0.60,0.20,1.00,1.00,1.00,0.60,1.00,1.00,1.00,0.60,0.60,0.20,1.00,1.00,1.00,0.60,1.00,1.00,1.00,0.60,1.00
47779,5,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
47780,5,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
47781,5,0.40,0.00,1.00,0.00,0.00,0.40,0.40,1.00,0.40,0.40,0.40,1.00,0.00,0.00,0.40,1.00,1.00,1.00,0.00,0.40,0.40,1.00,0.40,0.40,0.40,1.00,1.00,1.00,0.40,0.40,0.40,1.00,1.00,1.00,0.00,0.40,0.40,1.00,1.00,1.00,0.40,1.00,1.00,1.00,0.40,0.40,0.40,1.00,1.00,1.00,0.40,1.00,1.00,1.00,0.40,1.00
47782,5,0.40,0.20,1.00,0.00,0.00,0.40,0.40,1.00,0.40,0.40,0.40,1.00,0.20,0.20,0.40,1.00,1.00,1.00,0.00,0.40,0.40,1.00,0.40,0.40,0.40,1.00,1.00,1.00,0.40,0.40,0.40,1.00,1.00,1.00,0.20,0.40,0.40,1.00,1.00,1.00,0.40,1.00,1.00,1.00,0.40,0.40,0.40,1.00,1.00,1.00,0.40,1.00,1.00,1.00,0.40,1.00
47784,13,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00
47785,13,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00
47786,6,0.17,0.00,1.00,1.00,0.17,0.17,0.17,1.00,1.00,0.17,0.33,1.00,1.00,0.17,0.17,1.00,1.00,1.00,1.00,1.00,0.33,1.00,1.00,0.17,0.33,1.00,1.00,1.00,1.00,1.00,0.33,1.00,1.00,1.00,1.00,1.00,0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
47787,28,0.04,0.79,0.36,0.21,0.04,0.04,0.82,0.36,0.21,0.04,0.07,1.00,0.86,0.82,0.82,0.36,0.36,0.36,0.21,0.21,0.07,1.00,0.86,0.82,0.86,0.36,0.36,0.36,0.21,0.21,0.07,1.00,1.00,1.00,0.86,0.86,0.86,0.36,0.36,0.36,0.21,1.00,1.00,1.00,0.86,0.86,0.86,0.36,0.36,0.36,0.21,1.00,1.00,1.00,0.86,0.36
47788,12,0.00,0.58,0.42,0.00,0.00,0.00,0.58,0.42,0.00,0.00,0.00,1.00,0.58,0.58,0.58,0.42,0.42,0.42,0.00,0.00,0.00,1.00,0.58,0.58,0.58,0.42,0.42,0.42,0.00,0.00,0.00,1.00,1.00,1.00,0.58,0.58,0.58,0.42,0.42,0.42,0.00,1.00,1.00,1.00,0.58,0.58,0.58,0.42,0.42,0.42,0.00,1.00,1.00,1.00,0.58,0.42
47789,5,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
47790,5,0.40,0.00,1.00,0.00,0.00,0.40,0.40,1.00,0.40,0.40,0.40,1.00,0.00,0.00,0.40,1.00,1.00,1.00,0.00,0.40,0.40,1.00,0.40,0.40,0.40,1.00,1.00,1.00,0.40,0.40,0.40,1.00,1.00,1.00,0.00,0.40,0.40,1.00,1.00,1.00,0.40,1.00,1.00,1.00,0.40,0.40,0.40,1.00,1.00,1.00,0.40,1.00,1.00,1.00,0.40,1.00
47791,5,0.40,0.20,1.00,0.00,0.00,0.40,0.40,1.00,0.40,0.40,0.40,1.00,0.20,0.20,0.40,1.00,1.00,1.00,0.00,0.40,0.40,1.00,0.40,0.40,0.40,1.00,1.00,1.00,0.40,0.40,0.40,1.00,1.00,1.00,0.20,0.40,0.40,1.00,1.00,1.00,0.40,1.00,1.00,1.00,0.40,0.40,0.40,1.00,1.00,1.00,0.40,1.00,1.00,1.00,0.40,1.00
47792,17,0.00,0.88,0.29,0.29,0.12,0.00,0.88,0.29,0.29,0.12,0.00,1.00,1.00,0.88,0.88,0.29,0.29,0.29,0.29,0.29,0.12,1.00,1.00,0.88,0.88,0.29,0.29,0.29,0.29,0.29,0.12,1.00,1.00,1.00,1.00,1.00,0.88,0.29,0.29,0.29,0.29,1.00,1.00,1.00,1.00,1.00,0.88,0.29,0.29,0.29,0.29,1.00,1.00,1.00,1.00,0.29
47793,7,0.00,0.43,0.71,0.71,0.29,0.00,0.43,0.71,0.71,0.29,0.00,1.00,1.00,0.71,0.43,0.71,0.71,0.71,0.71,0.71,0.29,1.00,1.00,0.71,0.43,0.71,0.71,0.71,0.71,0.71,0.29,1.00,1.00,1.00,1.00,1.00,0.71,0.71,0.71,0.71,0.71,1.00,1.00,1.00,1.00,1.00,0.71,0.71,0.71,0.71,0.71,1.00,1.00,1.00,1.00,0.71
47794,10,0.00,0.70,0.50,0.50,0.20,0.00,0.70,0.50,0.50,0.20,0.00,1.00,1.00,0.80,0.70,0.50,0.50,0.50,0.50,0.50,0.20,1.00,1.00,0.80,0.70,0.50,0.50,0.50,0.50,0.50,0.20,1.00,1.00,1.00,1.00,1.00,0.80,0.50,0.50,0.50,0.50,1.00,1.00,1.00,1.00,1.00,0.80,0.50,0.50,0.50,0.50,1.00,1.00,1.00,1.00,0.50
47795,9,0.00,0.67,0.56,0.56,0.22,0.00,0.67,0.56,0.56,0.22,0.00,1.00,1.00,0.78,0.67,0.56,0.56,0.56,0.56,0.56,0.22,1.00,1.00,0.78,0.67,0.56,0.56,0.56,0.56,0.56,0.22,1.00,1.00,1.00,1.00,1.00,0.78,0.56,0.56,0.56,0.56,1.00,1.00,1.00,1.00,1.00,0.78,0.56,0.56,0.56,0.56,1.00,1.00,1.00,1.00,0.56
47809,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00
47814,2,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
47815,2,0.00,0.00,1.00,0.00,0.50,0.00,0.00,1.00,0.00,0.50,0.00,1.00,0.00,0.50,0.00,1.00,1.00,1.00,0.50,0.00,0.50,1.00,0.00,0.50,0.00,1.00,1.00,1.00,0.50,0.00,0.50,1.00,1.00,1.00,0.50,0.00,0.50,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,0.00,0.50,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,1.00
47817,7,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00
47818,2,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00
47822,5,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00
47824,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
47826,10,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00
47827,14,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00
47829,15,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00
47830,4,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00
47838,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00
47869,1,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00
47883,1,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00
47884,1,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00
47885,5,1.00,0.80,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.80,1.00,1.00,0.80,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.80,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
47887,1,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
47888,1,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
47889,1,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
47890,1,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
47891,1,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
47920,1,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
47930,1,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
