change_id,num_all_cochange,num_cloned_cochange,Percentage of Cloned Cochange
49840,55,7,0.13
49841,55,9,0.16
49842,55,11,0.20
49843,55,5,0.09
49863,55,7,0.13
49864,55,6,0.11
49865,55,3,0.05
49866,55,9,0.16
49868,55,2,0.04
49869,55,2,0.04
49871,55,3,0.05
49877,55,5,0.09
49892,15,1,0.07
49895,75,2,0.03
49896,75,2,0.03
49897,75,2,0.03
49898,75,6,0.08
49936,75,3,0.04
49937,75,2,0.03
49938,75,4,0.05
49941,75,2,0.03
49959,75,5,0.07
49960,75,2,0.03
49969,75,1,0.01
49973,99,4,0.04
49988,99,2,0.02
49989,99,3,0.03
49990,99,4,0.04
49991,99,4,0.04
49992,99,4,0.04
49993,99,1,0.01
50006,99,7,0.07
50010,99,11,0.11
50015,99,1,0.01
50016,99,1,0.01
50020,99,7,0.07
50021,99,1,0.01
50025,99,5,0.05
50026,99,8,0.08
50027,99,3,0.03
50028,99,3,0.03
50029,99,5,0.05
50030,99,5,0.05
50031,99,1,0.01
50032,99,1,0.01
50035,99,2,0.02
50039,99,1,0.01
50040,99,1,0.01
50051,99,3,0.03
50052,99,3,0.03
50053,99,3,0.03
50054,99,3,0.03
50056,99,5,0.05
50057,99,4,0.04
50058,99,4,0.04
50059,99,4,0.04
50063,99,4,0.04
50064,99,4,0.04
50065,99,4,0.04
50066,99,8,0.08
50067,99,8,0.08
50068,99,9,0.09
50076,13,1,0.08
50077,13,5,0.38
50078,13,5,0.38
50079,13,5,0.38
50080,13,5,0.38
50081,13,2,0.15
50082,13,1,0.08
50084,13,7,0.54
50085,13,7,0.54
50102,55,3,0.05
50103,55,3,0.05
50114,55,3,0.05
50115,55,1,0.02
50116,55,1,0.02
50122,55,3,0.05
50129,55,1,0.02
50135,55,1,0.02
50136,55,2,0.04
50138,55,2,0.04
50142,55,2,0.04
50143,55,1,0.02
50150,17,2,0.12
50153,17,6,0.35
50154,17,7,0.41
50155,17,7,0.41
50156,17,6,0.35
50157,17,6,0.35
50158,17,6,0.35
50159,17,6,0.35
50160,17,6,0.35
50161,17,6,0.35
50162,17,6,0.35
50163,17,6,0.35
50164,17,6,0.35
50167,241,25,0.10
50168,241,12,0.05
50169,241,9,0.04
50170,241,9,0.04
50171,241,18,0.07
50172,241,10,0.04
50173,241,9,0.04
50174,241,8,0.03
50175,241,18,0.07
50176,241,9,0.04
50177,241,9,0.04
50178,241,12,0.05
50191,241,7,0.03
50214,241,3,0.01
50215,241,3,0.01
50216,241,3,0.01
50222,241,15,0.06
50223,241,15,0.06
50224,241,6,0.02
50225,241,16,0.07
50226,241,6,0.02
50227,241,13,0.05
50229,241,17,0.07
50230,241,16,0.07
50232,241,3,0.01
50233,241,4,0.02
50234,241,12,0.05
50236,241,1,0.00
50237,241,2,0.01
50248,241,11,0.05
50249,241,11,0.05
50250,241,13,0.05
50251,241,2,0.01
50253,241,15,0.06
50254,241,2,0.01
50257,241,5,0.02
50258,241,2,0.01
50259,241,2,0.01
50260,241,6,0.02
50262,241,3,0.01
50266,241,8,0.03
50273,241,15,0.06
50274,241,4,0.02
50281,241,6,0.02
50282,241,2,0.01
50286,241,5,0.02
50313,241,1,0.00
50314,241,1,0.00
50315,241,1,0.00
50343,241,6,0.02
50350,241,7,0.03
50351,241,7,0.03
50352,241,7,0.03
50353,241,3,0.01
50354,241,3,0.01
50355,241,3,0.01
50361,241,4,0.02
50362,241,4,0.02
50363,241,4,0.02
50369,241,1,0.00
50370,241,1,0.00
50371,241,2,0.01
50387,241,1,0.00
50389,241,1,0.00
50393,241,1,0.00
50397,241,2,0.01
50398,241,2,0.01
50399,241,1,0.00
50403,241,1,0.00
50420,20,1,0.05
50421,20,1,0.05
50425,20,2,0.10
50432,31,1,0.03
50433,31,1,0.03
50436,31,1,0.03
50471,301,12,0.04
50472,301,12,0.04
50473,301,4,0.01
50476,301,8,0.03
50477,301,8,0.03
50478,301,10,0.03
50479,301,10,0.03
50480,301,12,0.04
50481,301,27,0.09
50482,301,23,0.08
50483,301,23,0.08
50484,301,8,0.03
50485,301,8,0.03
50486,301,8,0.03
50487,301,12,0.04
50488,301,13,0.04
50489,301,15,0.05
50490,301,15,0.05
50491,301,34,0.11
50497,301,2,0.01
50498,301,2,0.01
50499,301,2,0.01
50500,301,13,0.04
50501,301,20,0.07
50503,301,1,0.00
50519,301,8,0.03
50520,301,8,0.03
50521,301,8,0.03
50522,301,8,0.03
50523,301,14,0.05
50524,301,14,0.05
50539,301,3,0.01
50540,301,2,0.01
50542,301,2,0.01
50544,301,1,0.00
50548,301,8,0.03
50550,301,19,0.06
50551,301,19,0.06
50552,301,2,0.01
50583,301,2,0.01
50588,301,2,0.01
50589,301,1,0.00
50590,301,14,0.05
50591,301,8,0.03
50592,301,8,0.03
50597,301,10,0.03
50600,301,10,0.03
50625,301,2,0.01
50626,301,2,0.01
50627,301,2,0.01
50628,301,2,0.01
50629,301,2,0.01
50630,301,2,0.01
50663,301,8,0.03
50667,301,9,0.03
50669,301,17,0.06
50670,301,8,0.03
50671,301,8,0.03
50675,301,20,0.07
50676,301,5,0.02
50677,301,5,0.02
50679,301,1,0.00
50680,301,2,0.01
50681,301,2,0.01
50683,301,11,0.04
50684,301,11,0.04
50685,301,11,0.04
50686,301,11,0.04
50694,301,6,0.02
50695,301,6,0.02
50696,301,5,0.02
50702,301,16,0.05
50703,301,6,0.02
50705,301,16,0.05
50706,301,14,0.05
50707,301,13,0.04
50712,301,4,0.01
50713,301,5,0.02
50714,301,6,0.02
50715,301,11,0.04
50716,301,20,0.07
50717,301,6,0.02
50718,301,10,0.03
50719,301,6,0.02
50720,301,8,0.03
50721,301,6,0.02
50725,301,3,0.01
50734,301,6,0.02
50735,301,6,0.02
50738,301,15,0.05
50739,301,15,0.05
50752,301,1,0.00
50756,301,1,0.00
50757,301,14,0.05
50758,301,9,0.03
50759,301,2,0.01
50760,301,4,0.01
50762,301,3,0.01
50769,99,1,0.01
50770,99,1,0.01
50789,99,1,0.01
50792,99,4,0.04
50793,99,3,0.03
50794,99,2,0.02
50795,99,2,0.02
50796,99,2,0.02
50806,99,2,0.02
50807,99,2,0.02
50808,99,2,0.02
50809,99,2,0.02
50818,99,1,0.01
50821,99,4,0.04
50829,99,2,0.02
50831,99,1,0.01
50833,99,1,0.01
50834,99,1,0.01
50836,99,2,0.02
50841,99,1,0.01
50845,99,2,0.02
50847,99,2,0.02
50848,99,5,0.05
50849,99,4,0.04
50850,99,3,0.03
50852,99,1,0.01
50853,99,7,0.07
50854,99,1,0.01
50858,99,4,0.04
50859,99,2,0.02
50887,226,3,0.01
50905,226,17,0.08
50906,226,1,0.00
50910,226,4,0.02
50913,226,8,0.04
50914,226,8,0.04
50920,226,1,0.00
50921,226,1,0.00
50922,226,1,0.00
50923,226,2,0.01
50924,226,2,0.01
50943,226,1,0.00
50945,226,1,0.00
50947,226,6,0.03
50948,226,6,0.03
50949,226,11,0.05
50979,226,13,0.06
50987,226,5,0.02
50991,226,4,0.02
50993,226,10,0.04
50994,226,10,0.04
50996,226,4,0.02
50997,226,15,0.07
50998,226,4,0.02
51000,226,2,0.01
51001,226,2,0.01
51007,226,2,0.01
51008,226,13,0.06
51024,226,4,0.02
51025,226,4,0.02
51026,226,4,0.02
51036,226,13,0.06
51037,226,2,0.01
51038,226,2,0.01
51039,226,6,0.03
51040,226,4,0.02
51041,226,4,0.02
51042,226,4,0.02
51043,226,4,0.02
51044,226,13,0.06
51045,226,16,0.07
51048,226,12,0.05
51049,226,6,0.03
51050,226,6,0.03
51051,226,3,0.01
51053,226,1,0.00
51054,226,24,0.11
51055,226,18,0.08
51056,226,13,0.06
51057,226,13,0.06
51062,226,12,0.05
51076,226,2,0.01
51077,226,5,0.02
51082,226,21,0.09
51083,226,10,0.04
51087,226,2,0.01
51088,226,3,0.01
51095,26,3,0.12
51098,26,6,0.23
51099,26,1,0.04
51100,26,1,0.04
51101,26,1,0.04
51111,26,4,0.15
51112,26,4,0.15
51115,26,4,0.15
51168,93,1,0.01
51185,93,1,0.01
51192,93,1,0.01
51198,93,1,0.01
51202,93,1,0.01
51210,93,2,0.02
51212,93,1,0.01
51232,98,4,0.04
51233,98,3,0.03
51234,98,3,0.03
51241,98,1,0.01
51253,98,1,0.01
51255,98,1,0.01
51256,98,1,0.01
51259,98,1,0.01
51260,98,1,0.01
51264,98,11,0.11
51266,98,1,0.01
51270,98,3,0.03
51271,98,3,0.03
51273,98,1,0.01
51274,98,1,0.01
51280,98,4,0.04
51281,98,4,0.04
51282,98,4,0.04
51288,98,4,0.04
51297,98,1,0.01
51298,98,1,0.01
51299,98,1,0.01
51300,98,1,0.01
51317,98,1,0.01
51318,98,1,0.01
51326,43,1,0.02
51331,43,1,0.02
51342,43,3,0.07
51343,43,2,0.05
51346,43,3,0.07
51353,43,1,0.02
51362,43,2,0.05
51415,83,2,0.02
51417,83,2,0.02
51418,83,5,0.06
51419,83,1,0.01
51420,83,2,0.02
51421,83,1,0.01
51428,83,2,0.02
51429,83,1,0.01
51430,83,1,0.01
51431,83,2,0.02
51433,83,2,0.02
51435,83,2,0.02
51437,83,3,0.04
51439,83,3,0.04
51441,83,3,0.04
51449,83,3,0.04
51451,83,1,0.01
51452,83,1,0.01
51453,83,1,0.01
51454,83,1,0.01
51455,83,1,0.01
51484,71,1,0.01
51485,71,4,0.06
51488,71,2,0.03
51492,71,3,0.04
51495,71,2,0.03
51496,71,3,0.04
51508,71,1,0.01
51510,71,1,0.01
51525,71,2,0.03
51526,71,2,0.03
51527,71,2,0.03
51529,71,4,0.06
51532,71,1,0.01
51533,71,2,0.03
51534,71,2,0.03
51535,71,4,0.06
51536,71,4,0.06
51547,23,1,0.04
51551,23,1,0.04
51608,25,1,0.04
51609,25,1,0.04
51612,25,1,0.04
51613,25,1,0.04
51618,25,1,0.04
51619,25,1,0.04
51620,25,1,0.04
51621,25,1,0.04
51638,79,2,0.03
51641,79,4,0.05
51642,79,3,0.04
51643,79,1,0.01
51644,79,1,0.01
51646,79,3,0.04
51647,79,3,0.04
51649,79,2,0.03
51650,79,2,0.03
51651,79,4,0.05
51673,79,2,0.03
51674,79,2,0.03
51682,79,2,0.03
51683,79,2,0.03
51690,79,3,0.04
51696,79,4,0.05
51714,7,1,0.14
51715,7,1,0.14
51719,28,1,0.04
51721,28,1,0.04
51722,28,1,0.04
51729,28,1,0.04
51730,28,1,0.04
51731,28,1,0.04
51732,28,3,0.11
51734,28,5,0.18
51735,28,2,0.07
51736,28,1,0.04
51737,28,1,0.04
51738,28,3,0.11
51744,28,3,0.11
51757,195,12,0.06
51761,195,5,0.03
51762,195,5,0.03
51774,195,4,0.02
51775,195,4,0.02
51776,195,4,0.02
51777,195,4,0.02
51783,195,1,0.01
51784,195,2,0.01
51785,195,13,0.07
51792,195,2,0.01
51793,195,6,0.03
51794,195,2,0.01
51795,195,6,0.03
51804,195,6,0.03
51805,195,6,0.03
51829,195,5,0.03
51830,195,2,0.01
51834,195,1,0.01
51835,195,1,0.01
51836,195,1,0.01
51837,195,3,0.02
51838,195,2,0.01
51868,195,1,0.01
51870,195,1,0.01
51880,195,4,0.02
51881,195,4,0.02
51882,195,1,0.01
51886,195,2,0.01
51888,195,19,0.10
51896,195,1,0.01
51898,195,3,0.02
51904,195,6,0.03
51907,195,6,0.03
51916,195,9,0.05
51917,195,4,0.02
51920,195,16,0.08
51922,195,8,0.04
51923,195,8,0.04
51924,195,1,0.01
51925,195,1,0.01
51936,195,4,0.02
51937,195,4,0.02
51943,6,3,0.50
51947,6,3,0.50
51950,37,5,0.14
51969,37,4,0.11
51970,37,1,0.03
51971,37,1,0.03
51972,37,1,0.03
51977,37,1,0.03
51989,42,2,0.05
51993,42,1,0.02
51994,42,1,0.02
51997,42,2,0.05
52007,42,2,0.05
52008,42,1,0.02
52009,42,1,0.02
52016,42,1,0.02
52017,42,1,0.02
52033,28,3,0.11
52058,55,3,0.05
52059,55,3,0.05
52062,55,1,0.02
52064,55,2,0.04
52073,55,3,0.05
52084,55,1,0.02
52085,55,1,0.02
52086,55,1,0.02
52088,55,1,0.02
52089,55,2,0.04
52090,55,2,0.04
52091,55,2,0.04
52095,55,1,0.02
52096,55,4,0.07
52097,55,3,0.05
52111,55,2,0.04
52113,55,2,0.04
52118,25,1,0.04
52133,25,1,0.04
52134,25,1,0.04
52139,25,1,0.04
52175,97,1,0.01
52178,97,3,0.03
52179,97,1,0.01
52180,97,1,0.01
52186,97,1,0.01
52188,97,4,0.04
52198,97,1,0.01
52200,97,1,0.01
52203,97,3,0.03
52205,97,2,0.02
52210,97,1,0.01
52211,97,2,0.02
52217,97,5,0.05
52224,97,1,0.01
52230,97,7,0.07
52232,97,1,0.01
52241,97,1,0.01
52242,97,1,0.01
52246,97,2,0.02
52253,97,6,0.06
52295,97,2,0.02
52296,97,2,0.02
52298,97,3,0.03
52337,97,1,0.01
52354,102,1,0.01
52356,102,4,0.04
52357,102,1,0.01
52360,102,1,0.01
52370,102,1,0.01
52386,102,9,0.09
52387,102,8,0.08
52392,102,1,0.01
52393,102,1,0.01
52394,102,2,0.02
52395,102,3,0.03
52396,102,12,0.12
52403,102,2,0.02
52404,102,2,0.02
52405,102,2,0.02
52406,102,2,0.02
52407,102,6,0.06
52408,102,2,0.02
52409,102,6,0.06
52410,102,2,0.02
52411,102,3,0.03
52413,102,2,0.02
52414,102,2,0.02
52418,102,2,0.02
52419,102,2,0.02
52420,102,1,0.01
52421,102,3,0.03
52423,102,1,0.01
52426,102,4,0.04
52429,102,3,0.03
52438,102,2,0.02
52439,102,4,0.04
52440,102,2,0.02
52441,102,6,0.06
52442,102,3,0.03
52449,102,3,0.03
52450,102,3,0.03
52453,102,2,0.02
52486,58,1,0.02
52490,58,3,0.05
52492,58,3,0.05
52514,58,1,0.02
52517,58,1,0.02
52518,58,1,0.02
52519,58,1,0.02
52531,58,1,0.02
52532,58,1,0.02
52533,58,1,0.02
52546,105,1,0.01
52550,105,6,0.06
52551,105,6,0.06
52552,105,6,0.06
52553,105,6,0.06
52554,105,6,0.06
52566,105,5,0.05
52567,105,9,0.09
52568,105,12,0.11
52569,105,9,0.09
52570,105,6,0.06
52571,105,6,0.06
52572,105,6,0.06
52573,105,11,0.10
52574,105,9,0.09
52575,105,8,0.08
52576,105,6,0.06
52577,105,9,0.09
52578,105,10,0.10
52579,105,8,0.08
52580,105,14,0.13
52581,105,10,0.10
52582,105,14,0.13
52583,105,12,0.11
52584,105,16,0.15
52585,105,18,0.17
52586,105,2,0.02
52589,105,1,0.01
52590,105,8,0.08
52591,105,9,0.09
52599,105,2,0.02
52600,105,5,0.05
52601,105,4,0.04
52602,105,1,0.01
52603,105,2,0.02
52607,105,4,0.04
52608,105,6,0.06
52609,105,6,0.06
52610,105,2,0.02
52611,105,2,0.02
52619,105,1,0.01
52620,105,1,0.01
52624,105,7,0.07
52625,105,7,0.07
52630,105,5,0.05
52631,105,5,0.05
52632,105,5,0.05
52633,105,5,0.05
52634,105,5,0.05
52635,105,5,0.05
52639,105,1,0.01
52643,105,14,0.13
52644,105,5,0.05
52647,92,6,0.07
52648,92,7,0.08
52649,92,7,0.08
52651,92,10,0.11
52652,92,10,0.11
52653,92,11,0.12
52654,92,10,0.11
52655,92,5,0.05
52659,92,2,0.02
52660,92,6,0.07
52661,92,6,0.07
52662,92,6,0.07
52670,92,2,0.02
52671,92,2,0.02
52676,92,6,0.07
52678,92,1,0.01
52679,92,1,0.01
52682,92,3,0.03
52683,92,1,0.01
52688,92,10,0.11
52689,92,10,0.11
52694,92,12,0.13
52695,92,12,0.13
52696,92,12,0.13
52697,92,20,0.22
52698,92,15,0.16
52699,92,8,0.09
52700,92,8,0.09
52701,92,8,0.09
52702,92,8,0.09
52705,92,10,0.11
52706,92,15,0.16
52707,92,8,0.09
52708,92,8,0.09
52709,92,8,0.09
52710,92,11,0.12
52711,92,14,0.15
52712,92,23,0.25
52713,92,6,0.07
52714,92,8,0.09
52715,92,8,0.09
52716,92,8,0.09
52717,92,8,0.09
52718,92,4,0.04
52720,92,10,0.11
52721,92,2,0.02
52737,92,7,0.08
52739,220,17,0.08
52740,220,5,0.02
52750,220,5,0.02
52751,220,21,0.10
52752,220,24,0.11
52753,220,9,0.04
52754,220,13,0.06
52755,220,11,0.05
52756,220,25,0.11
52757,220,12,0.05
52758,220,25,0.11
52759,220,28,0.13
52760,220,10,0.05
52761,220,6,0.03
52765,220,12,0.05
52766,220,12,0.05
52768,220,6,0.03
52773,220,28,0.13
52774,220,14,0.06
52781,220,4,0.02
52783,220,1,0.00
52784,220,2,0.01
52785,220,1,0.00
52786,220,14,0.06
52787,220,4,0.02
52793,220,2,0.01
52810,220,10,0.05
52813,220,4,0.02
52814,220,3,0.01
52815,220,3,0.01
52816,220,6,0.03
52817,220,6,0.03
52819,220,1,0.00
52820,220,3,0.01
52821,220,3,0.01
52822,220,1,0.00
52823,220,11,0.05
52824,220,11,0.05
52826,220,1,0.00
52827,220,1,0.00
52829,220,1,0.00
52831,220,7,0.03
52836,220,1,0.00
52837,220,1,0.00
52845,220,3,0.01
52846,220,10,0.05
52847,220,6,0.03
52848,220,5,0.02
52849,220,5,0.02
52850,220,5,0.02
52852,220,28,0.13
52853,220,27,0.12
52859,220,2,0.01
52862,220,7,0.03
52867,220,17,0.08
52871,220,10,0.05
52880,220,6,0.03
52881,220,6,0.03
52885,220,15,0.07
52886,220,24,0.11
52887,220,1,0.00
52888,220,1,0.00
52889,220,1,0.00
52890,220,1,0.00
52891,220,1,0.00
52892,220,1,0.00
52905,220,2,0.01
52906,220,1,0.00
52908,220,3,0.01
52909,220,10,0.05
52910,220,6,0.03
52911,220,5,0.02
52912,220,5,0.02
52913,220,5,0.02
52917,220,15,0.07
52918,220,14,0.06
52933,220,9,0.04
52934,220,9,0.04
52935,220,9,0.04
52937,220,9,0.04
52938,220,9,0.04
52939,220,9,0.04
52940,220,9,0.04
52941,220,9,0.04
52942,220,9,0.04
52943,220,9,0.04
52944,220,9,0.04
52945,220,9,0.04
52955,220,29,0.13
52956,220,28,0.13
52965,41,3,0.07
52966,41,3,0.07
52967,41,2,0.05
52978,41,1,0.02
52979,41,4,0.10
52981,41,1,0.02
52983,41,2,0.05
52984,41,2,0.05
52985,41,5,0.12
52986,41,4,0.10
52987,41,1,0.02
52992,41,3,0.07
52993,41,6,0.15
52994,41,4,0.10
52995,41,2,0.05
52996,41,5,0.12
53011,22,1,0.05
53012,22,2,0.09
53019,22,1,0.05
53038,63,1,0.02
53042,63,1,0.02
53052,63,1,0.02
53053,63,1,0.02
53058,63,2,0.03
53065,63,1,0.02
53066,63,1,0.02
53069,63,2,0.03
53074,63,4,0.06
53075,63,4,0.06
53076,63,4,0.06
53077,63,4,0.06
53078,63,4,0.06
53079,63,4,0.06
53080,63,4,0.06
53081,63,4,0.06
53086,63,1,0.02
53087,63,1,0.02
53093,148,10,0.07
53100,148,2,0.01
53107,148,9,0.06
53117,148,4,0.03
53124,148,9,0.06
53125,148,5,0.03
53127,148,15,0.10
53128,148,8,0.05
53129,148,8,0.05
53130,148,12,0.08
53131,148,14,0.09
53136,148,8,0.05
53142,148,24,0.16
53143,148,1,0.01
53144,148,1,0.01
53145,148,1,0.01
53147,148,3,0.02
53148,148,3,0.02
53149,148,3,0.02
53150,148,2,0.01
53157,148,1,0.01
53161,148,2,0.01
53162,148,4,0.03
53163,148,2,0.01
53167,148,2,0.01
53179,148,4,0.03
53180,148,4,0.03
53187,148,3,0.02
53191,148,3,0.02
53192,148,3,0.02
53193,148,3,0.02
53196,148,1,0.01
53197,148,1,0.01
53207,148,1,0.01
53209,148,1,0.01
53212,148,4,0.03
53213,148,4,0.03
53214,148,12,0.08
53221,148,1,0.01
53222,148,1,0.01
53224,148,7,0.05
53226,148,7,0.05
53229,148,1,0.01
53231,148,2,0.01
53241,130,2,0.02
53242,130,2,0.02
53247,130,4,0.03
53257,130,4,0.03
53258,130,4,0.03
53259,130,4,0.03
53260,130,4,0.03
53261,130,1,0.01
53263,130,1,0.01
53267,130,1,0.01
53268,130,10,0.08
53269,130,10,0.08
53270,130,6,0.05
53271,130,8,0.06
53272,130,1,0.01
53273,130,9,0.07
53278,130,1,0.01
53279,130,1,0.01
53280,130,4,0.03
53281,130,1,0.01
53282,130,2,0.02
53283,130,2,0.02
53284,130,2,0.02
53286,130,3,0.02
53294,130,3,0.02
53297,130,16,0.12
53301,130,2,0.02
53302,130,9,0.07
53303,130,7,0.05
53308,130,2,0.02
53309,130,2,0.02
53310,130,4,0.03
53311,130,4,0.03
53330,130,3,0.02
53331,130,3,0.02
53333,130,2,0.02
53334,130,11,0.08
53345,130,15,0.12
53346,130,1,0.01
53347,130,1,0.01
53349,130,4,0.03
53351,130,1,0.01
53352,130,1,0.01
53353,130,1,0.01
53355,130,5,0.04
53356,130,5,0.04
53357,130,13,0.10
53358,130,13,0.10
53359,130,17,0.13
53367,130,20,0.15
53370,15,1,0.07
53373,15,1,0.07
53383,15,1,0.07
53410,221,2,0.01
53411,221,13,0.06
53412,221,13,0.06
53413,221,1,0.00
53414,221,5,0.02
53415,221,5,0.02
53416,221,1,0.00
53424,221,12,0.05
53425,221,23,0.10
53426,221,1,0.00
53427,221,13,0.06
53428,221,24,0.11
53429,221,23,0.10
53430,221,23,0.10
53431,221,2,0.01
53434,221,12,0.05
53439,221,2,0.01
53440,221,2,0.01
53442,221,6,0.03
53443,221,6,0.03
53444,221,12,0.05
53448,221,13,0.06
53451,221,5,0.02
53452,221,17,0.08
53453,221,12,0.05
53463,221,3,0.01
53464,221,3,0.01
53467,221,10,0.05
53468,221,10,0.05
53472,221,25,0.11
53476,221,9,0.04
53477,221,9,0.04
53478,221,15,0.07
53482,221,11,0.05
53483,221,15,0.07
53484,221,15,0.07
53485,221,15,0.07
53505,221,5,0.02
53506,221,2,0.01
53507,221,2,0.01
53508,221,5,0.02
53509,221,18,0.08
53510,221,3,0.01
53514,221,11,0.05
53515,221,11,0.05
53521,221,15,0.07
53526,221,2,0.01
53527,221,2,0.01
53544,221,14,0.06
53545,221,14,0.06
53548,221,6,0.03
53551,221,6,0.03
53552,221,11,0.05
53553,221,10,0.05
53554,221,10,0.05
53559,221,8,0.04
53565,221,1,0.00
53566,221,4,0.02
53567,221,4,0.02
53569,221,1,0.00
53580,221,7,0.03
53581,221,9,0.04
53582,221,6,0.03
53583,221,6,0.03
53584,221,6,0.03
53585,221,6,0.03
53586,221,6,0.03
53587,221,6,0.03
53588,221,12,0.05
53589,221,8,0.04
53590,221,8,0.04
53591,221,8,0.04
53592,221,8,0.04
53593,221,9,0.04
53640,49,7,0.14
53641,49,1,0.02
53642,49,5,0.10
53643,49,4,0.08
53644,49,4,0.08
53645,49,3,0.06
53646,49,2,0.04
53647,49,5,0.10
53650,49,2,0.04
53653,49,4,0.08
53654,49,4,0.08
53655,49,4,0.08
53656,49,4,0.08
53657,49,4,0.08
53658,49,4,0.08
53659,49,4,0.08
53660,49,4,0.08
53672,20,1,0.05
53673,20,1,0.05
53680,20,4,0.20
53681,20,5,0.25
53682,20,4,0.20
53683,20,4,0.20
53684,20,5,0.25
53685,20,6,0.30
53687,20,2,0.10
53689,20,2,0.10
53694,47,7,0.15
53695,47,9,0.19
53696,47,6,0.13
53697,47,3,0.06
53698,47,3,0.06
53699,47,6,0.13
53700,47,3,0.06
53701,47,6,0.13
53702,47,6,0.13
53703,47,3,0.06
53704,47,5,0.11
53705,47,5,0.11
53706,47,1,0.02
53714,47,6,0.13
53715,47,4,0.09
53718,47,2,0.04
53720,47,4,0.09
53723,47,1,0.02
53726,47,1,0.02
53731,47,1,0.02
53745,33,1,0.03
53746,33,1,0.03
53748,33,1,0.03
53749,33,1,0.03
53758,33,5,0.15
53759,33,5,0.15
53760,33,5,0.15
53761,33,5,0.15
53762,33,5,0.15
53764,33,5,0.15
53765,33,5,0.15
53766,33,5,0.15
53767,33,5,0.15
53768,33,5,0.15
53804,25,1,0.04
53806,25,1,0.04
53830,41,2,0.05
53831,41,1,0.02
53832,41,1,0.02
53840,41,1,0.02
53847,41,1,0.02
53864,51,1,0.02
53865,51,1,0.02
53884,51,1,0.02
53886,51,1,0.02
53914,52,1,0.02
53915,52,4,0.08
53918,52,1,0.02
53946,52,2,0.04
53947,52,2,0.04
53955,52,3,0.06
53956,52,6,0.12
53957,52,1,0.02
53958,52,1,0.02
53959,52,1,0.02
53960,52,1,0.02
53961,52,4,0.08
53962,52,3,0.06
3603,,,0.09
