"change_id","ccfinder","cloneworks_type1","cloneworks_type2blind","cloneworks_type3pattern","cloneworks_type3token","conqat","deckard","duplo","iclones","nicad5","simcad","simian"
"56350",,,,,,,"54755, 54756, 54757, 54758, 54912, 54913, 54930, 54931, 54946, 54947, 55166, 55167, 55168, 55226, 55227, 55228, 55402, 55403, 55404, 55405, 55406, 55683, 55684, 55685, 56271, 56272, 56273, 56274, 56275, 56288, 56289, 56290, 56291, 56292, 56293, 56294, 56295, 56319, 56320",,,,,
"56581","56579, 56580",,,,,,,,,,,
"57549",,,,,,,"57550, 57551, 57552, 57566, 57567, 57568, 57569, 57570, 57572, 57573, 57574",,,,,
"57633",,,"57598, 57601, 57611, 57614, 57623, 57655, 57660, 57677, 57684","57595, 57598, 57599, 57601, 57608, 57611, 57612, 57614, 57623, 57625, 57626, 57635, 57637, 57649, 57655, 57656, 57657, 57660, 57672, 57677, 57678, 57679, 57680, 57684, 57685","57598, 57599, 57611, 57612, 57655, 57656, 57677, 57678","57598, 57611, 57612, 57655, 57677",,,,,,
"61598","61599","61599","61559, 61595, 61596, 61597, 61599, 61600, 61601, 61602, 61603, 61604, 61605, 61606, 61607, 61612, 61613, 61614, 61615","61547, 61559, 61560, 61565, 61585, 61586, 61588, 61589, 61590, 61591, 61592, 61593, 61594, 61595, 61596, 61597, 61599, 61600, 61601, 61602, 61603, 61604, 61605, 61606, 61607, 61612, 61613, 61614, 61615, 61616, 61618","61595, 61596, 61597, 61599, 61600, 61601, 61602, 61603, 61604, 61605, 61606, 61607, 61612, 61613, 61614","61595, 61597, 61599, 61600, 61601, 61602, 61603, 61604, 61605, 61606, 61607, 61613, 61614, 61615",,,"61599","61595, 61599, 61600, 61601, 61602, 61603, 61604, 61605, 61606, 61607, 61613","61599","61599"
"61648","61642",,,"61640, 61641, 61642, 61665, 61666, 61667, 61668, 61669",,,,,,"61640, 61641, 61642",,
"62782",,,,,,,"62773, 62774, 62776, 62777, 62778, 62779, 62780",,,,,
"63230","63226, 63227, 63228, 63229",,,,,,,,,,,
"63320","63313, 63314, 63315, 63316","63316","63314, 63316","63314, 63316","63312, 63314, 63316","63313, 63314, 63315, 63316",,,"63315, 63316",,,"63315, 63316"
"63567",,,,,,,"63341, 63356, 63361, 63362, 63364, 63442, 63470, 63485, 63486, 63548, 63549, 63550, 63557, 63558, 63559, 63566, 63573, 63574, 63575",,,,,
"64043","64040",,"64040, 64085, 64088, 64099, 64101","64040, 64045, 64074, 64075, 64082, 64085, 64087, 64088, 64089, 64090, 64093, 64099, 64101, 64114, 64115, 64116, 64119, 64149, 64150, 64152, 64154, 64156, 64158, 64160, 64165, 64168, 64171, 64174, 64177, 64186, 64187, 64192, 64193, 64196, 64197, 64198, 64200","64040, 64085, 64088, 64099, 64101, 64130, 64133",,,,,,"64040",
"64550",,,"64548, 64558, 64562","64548, 64558, 64562","64548, 64552, 64558, 64562",,,,,,,
"64593",,,,,,,"64202, 64270, 64273, 64276, 64277, 64293, 64302, 64315, 64324, 64337, 64338, 64339, 64340, 64397, 64398, 64405, 64412, 64413, 64426, 64427, 64428, 64429, 64430, 64460, 64461, 64473, 64477, 64478, 64488, 64497, 64500, 64504, 64505, 64506, 64507, 64508, 64596, 64611, 64615, 64622, 64624, 64625, 64626, 64627, 64628, 64630, 64635, 64636, 64661, 64662, 64664, 64665, 64666, 64667, 64669, 64670, 64672, 64683",,,,,
"64658",,,,"64203, 64204, 64208, 64346, 64347, 64348, 64351, 64352, 64353, 64446, 64447, 64448, 64450, 64451, 64629, 64634, 64641, 64674, 64675, 64677, 64678",,,,,,,,
"64902","64896, 64897, 64899, 64904, 64939, 64940, 64941, 64944","64904, 64941, 64944","64897, 64899, 64904, 64939, 64940, 64941, 64944","64897, 64899, 64904, 64939, 64940, 64941, 64944","64897, 64899, 64904, 64939, 64940, 64941, 64944","64897, 64899, 64904, 64939, 64940, 64941, 64944",,"64904","64904, 64940, 64941, 64944","64897, 64899, 64904","64897, 64899, 64904, 64939, 64940, 64941, 64944","64904, 64940, 64941, 64944"
"53278",,,,"53252, 53261, 53262, 53263, 53274, 53275, 53276, 53277",,,,,,,,
"53366",,,"53341, 53441","53314, 53321, 53325, 53329, 53335, 53337, 53340, 53341, 53342, 53343, 53344, 53351, 53355, 53356, 53364, 53365, 53367, 53378, 53379, 53380, 53383, 53384, 53386, 53388, 53403, 53404, 53406, 53408, 53409, 53411, 53412, 53415, 53417, 53419, 53424, 53434, 53436, 53439, 53441, 53442, 53443, 53444, 53446, 53452, 53462, 53474, 53475","53364, 53365","53315, 53420, 53425, 53429","53324, 53328, 53367, 53393, 53395, 53396, 53441, 53452",,,"53365",,
"53443","53341, 53342, 53343, 53344, 53345",,"53343, 53344, 53345","53314, 53321, 53325, 53329, 53335, 53337, 53340, 53341, 53342, 53343, 53344, 53345, 53351, 53355, 53356, 53366, 53367, 53378, 53379, 53380, 53383, 53384, 53386, 53388, 53403, 53404, 53406, 53408, 53409, 53411, 53412, 53415, 53417, 53419, 53424, 53434, 53436, 53439, 53441, 53442, 53444, 53446, 53452, 53462, 53474, 53475","53343, 53344, 53345","53343, 53344, 53345",,,"53343","53343, 53344, 53345","53343, 53344, 53345",
"53494",,,,"53490, 53491, 53496",,,,,,,,
"54343","54333, 54338","54333, 54338, 54348","54333, 54338, 54348","54333, 54338, 54348","54333, 54338, 54348","54333, 54338, 54348","54322, 54326, 54328, 54329, 54330, 54332, 54333, 54336, 54337, 54338, 54341, 54342, 54347, 54348, 54370, 54371","54338","54333, 54338","54333, 54338, 54348","54333, 54338","54333, 54338, 54348"
"54550",,,"54478, 54480, 54507, 54509, 54547, 54549, 54571, 54572, 54608, 54628, 54647, 54663, 54664, 54694, 54698, 54702, 54705, 54708, 54721, 54983, 54991, 54994, 54996, 54998, 55010, 55021, 55022, 55121, 55127, 55130, 55133, 55134, 55135, 55320, 55322, 55324, 55327, 55328, 55329, 55330, 55687, 55705, 55706","54455, 54477, 54478, 54480, 54489, 54502, 54505, 54507, 54509, 54512, 54522, 54523, 54527, 54530, 54534, 54536, 54538, 54539, 54540, 54541, 54542, 54543, 54544, 54545, 54546, 54547, 54548, 54549, 54554, 54556, 54558, 54559, 54560, 54571, 54572, 54590, 54591, 54592, 54593, 54595, 54597, 54605, 54606, 54608, 54609, 54610, 54611, 54612, 54625, 54626, 54628, 54629, 54630, 54631, 54632, 54633, 54644, 54645, 54647, 54648, 54649, 54650, 54651, 54660, 54661, 54663, 54664, 54666, 54667, 54684, 54694, 54695, 54698, 54699, 54702, 54703, 54705, 54706, 54708, 54709, 54710, 54718, 54719, 54721, 54722, 54723, 54724, 54725, 54734, 54738, 54747, 54758, 54777, 54778, 54781, 54783, 54787, 54791, 54794, 54797, 54800, 54802, 54805, 54807, 54812, 54817, 54820, 54822, 54824, 54826, 54828, 54830, 54832, 54834, 54836, 54838, 54841, 54843, 54846, 54847, 54848, 54850, 54851, 54853, 54854, 54855, 54856, 54857, 54858, 54860, 54861, 54862, 54863, 54864, 54866, 54869, 54870, 54872, 54873, 54874, 54876, 54878, 54879, 54880, 54882, 54883, 54887, 54890, 54891, 54894, 54898, 54903, 54913, 54915, 54922, 54931, 54933, 54940, 54947, 54949, 54954, 54960, 54966, 54983, 54984, 54986, 54989, 54991, 54992, 54994, 54996, 54997, 54998, 54999, 55001, 55003, 55005, 55006, 55008, 55009, 55010, 55011, 55021, 55022, 55033, 55035, 55052, 55054, 55065, 55081, 55088, 55102, 55104, 55121, 55127, 55130, 55133, 55134, 55135, 55172, 55173, 55182, 55184, 55219, 55220, 55232, 55233, 55234, 55236, 55237, 55263, 55265, 55266, 55268, 55270, 55271, 55275, 55284, 55285, 55287, 55289, 55291, 55303, 55304, 55305, 55307, 55308, 55310, 55311, 55320, 55322, 55324, 55327, 55328, 55329, 55330, 55376, 55377, 55393, 55406, 55415, 55418, 55419, 55420, 55431, 55432, 55438, 55439, 55459, 55463, 55465, 55467, 55468, 55470, 55471, 55472, 55473, 55491, 55499, 55517, 55518, 55525, 55527, 55541, 55543, 55546, 55547, 55548, 55557, 55628, 55649, 55655, 55657, 55674, 55676, 55687, 55688, 55692, 55695, 55697, 55701, 55703, 55705, 55706, 55708, 55735, 55737, 55738, 55739, 55740, 55742, 55744, 55746, 55748, 55750, 55752, 55754, 55758, 55781, 55798, 55799, 55803, 55806, 55809, 55811, 55824, 55827, 55828, 55830, 55832, 55833, 55834, 55835, 55838, 55841, 55843, 55844, 55846, 55859, 55861, 55920, 55922, 55925, 55926, 55927, 55928, 55932, 55934, 55936, 55939, 55956, 55970, 55979, 55981, 55991, 56014, 56017, 56020, 56021, 56023, 56025, 56026, 56032, 56033, 56034, 56077, 56092, 56095, 56097, 56098, 56100, 56101, 56102, 56114, 56129, 56135, 56137, 56139, 56166, 56178, 56188, 56190, 56192, 56194, 56212, 56214, 56234, 56237, 56260, 56261, 56262, 56274, 56275, 56293, 56300, 56310, 56322, 56323, 56337, 56338, 56342, 56344, 56353, 56358, 56368, 56369, 56370, 56372, 56374, 56383","54507, 54572, 54591, 54592, 54606, 54626, 54645, 54660, 54661, 54663, 54664, 54698, 54699, 54706, 54719, 55022",,"54455, 54477, 54505, 54506, 54507, 54508, 54509, 54510, 54538, 54539, 54547, 54548, 54569, 54570, 54571, 54594, 54628, 54629, 54694, 54695, 54698, 54699, 54700, 54701, 54702, 54703, 54706, 54707, 54708, 54709, 54734, 54758, 54915, 54933, 54949, 54960, 55010, 55019, 55020, 55021, 55121, 55232, 55233, 55270, 55271, 55272, 55273, 55305, 55328, 55472, 55473, 55474, 55705, 55706, 55735, 56135, 56137, 56308, 56309, 56310",,,,"54507",
"54641",,,,,,,"54602, 54603, 54604, 54605, 54618, 54619, 54620, 54621, 54622, 54623, 54624, 54625, 54715, 54716, 54717, 54718, 54737, 54738",,,,,
"55126","55128, 55129, 55130, 55131, 55132, 55133",,,,,,,,,,,
"55167",,,,,,,"54473, 54474, 54475, 54497, 54755, 54756, 54757, 54758, 54910, 54911, 54912, 54913, 54930, 54931, 54946, 54947, 55226, 55227, 55228, 55402, 55403, 55404, 55405, 55406, 55683, 55684, 55685, 55766, 55767, 55768, 55769, 55770, 55787, 55788, 55789, 55790, 55791, 55792, 55907, 55908, 55909, 55910, 56121, 56122, 56123, 56124, 56125, 56162, 56163, 56164, 56165, 56166, 56253, 56254, 56255, 56256, 56271, 56272, 56273, 56274, 56287, 56288, 56289, 56290, 56291, 56292, 56293, 56319, 56320, 56350, 56351",,,,,
"55838","55839, 55840, 55841","55832, 55833, 55834, 55841, 55843","54455, 54703, 54734, 55832, 55833, 55834, 55841, 55843","54455, 54477, 54478, 54480, 54489, 54502, 54505, 54507, 54509, 54512, 54522, 54523, 54527, 54530, 54534, 54536, 54538, 54539, 54544, 54545, 54547, 54548, 54549, 54550, 54554, 54556, 54558, 54559, 54560, 54571, 54572, 54590, 54591, 54592, 54593, 54595, 54597, 54605, 54606, 54608, 54609, 54610, 54611, 54612, 54625, 54626, 54628, 54629, 54630, 54631, 54632, 54633, 54644, 54645, 54647, 54648, 54649, 54650, 54651, 54660, 54663, 54666, 54667, 54684, 54694, 54695, 54698, 54702, 54703, 54705, 54706, 54708, 54709, 54710, 54718, 54719, 54721, 54722, 54723, 54724, 54725, 54734, 54738, 54747, 54758, 54777, 54778, 54781, 54783, 54787, 54791, 54794, 54797, 54800, 54802, 54805, 54807, 54812, 54817, 54820, 54822, 54824, 54826, 54828, 54830, 54832, 54834, 54836, 54838, 54841, 54843, 54846, 54847, 54848, 54850, 54851, 54853, 54854, 54855, 54856, 54857, 54858, 54860, 54861, 54862, 54869, 54870, 54872, 54873, 54874, 54876, 54878, 54879, 54880, 54882, 54883, 54887, 54890, 54891, 54894, 54898, 54903, 54913, 54915, 54922, 54931, 54933, 54940, 54947, 54949, 54954, 54960, 54966, 54983, 54984, 54986, 54989, 54991, 54992, 54994, 54996, 54997, 54998, 54999, 55001, 55003, 55005, 55010, 55011, 55021, 55022, 55033, 55035, 55052, 55054, 55065, 55081, 55088, 55102, 55104, 55121, 55127, 55130, 55133, 55134, 55135, 55172, 55173, 55182, 55184, 55219, 55220, 55232, 55233, 55234, 55236, 55237, 55263, 55265, 55266, 55268, 55270, 55271, 55275, 55284, 55285, 55287, 55289, 55291, 55303, 55304, 55305, 55307, 55308, 55310, 55311, 55320, 55322, 55324, 55327, 55328, 55329, 55330, 55376, 55377, 55393, 55406, 55415, 55418, 55419, 55420, 55431, 55432, 55438, 55439, 55459, 55463, 55465, 55467, 55468, 55470, 55471, 55472, 55473, 55491, 55499, 55517, 55518, 55525, 55527, 55541, 55543, 55546, 55547, 55548, 55557, 55628, 55649, 55655, 55657, 55674, 55676, 55687, 55688, 55692, 55695, 55697, 55701, 55703, 55705, 55706, 55708, 55735, 55737, 55738, 55739, 55740, 55742, 55744, 55746, 55748, 55750, 55752, 55754, 55758, 55781, 55798, 55799, 55803, 55806, 55809, 55811, 55824, 55827, 55828, 55830, 55832, 55833, 55834, 55835, 55841, 55843, 55844, 55846, 55859, 55861, 55920, 55922, 55925, 55926, 55927, 55928, 55932, 55934, 55936, 55939, 55956, 55970, 55981, 55991, 56014, 56017, 56020, 56021, 56023, 56025, 56026, 56032, 56033, 56034, 56077, 56092, 56095, 56097, 56098, 56100, 56101, 56102, 56114, 56129, 56135, 56137, 56139, 56166, 56178, 56188, 56190, 56192, 56194, 56212, 56214, 56234, 56237, 56260, 56261, 56262, 56274, 56275, 56293, 56300, 56310, 56322, 56323, 56337, 56338, 56342, 56344, 56353, 56358, 56368, 56369, 56370, 56372, 56374, 56383","55735, 55752, 55754, 55758, 55809, 55811, 55824, 55832, 55833, 55834, 55841, 55843","55841, 55843","55809, 55810, 55811",,"55841","55841, 55843","55809, 55811, 55841","55841"
"56105",,,,,,,"54455, 54477, 54480, 54505, 54506, 54507, 54508, 54509, 54510, 54538, 54555, 54569, 54570, 54571, 54593, 54594, 54606, 54610, 54645, 54694, 54695, 54696, 54697, 54698, 54699, 54702, 54703, 54706, 54707, 54708, 54709, 54719, 54723, 54734, 54758, 54800, 54801, 54802, 54836, 54837, 54841, 54842, 54843, 54915, 54933, 54949, 54953, 54954, 54960, 54983, 54984, 54991, 54992, 54994, 54995, 54996, 54997, 54998, 54999, 55010, 55011, 55019, 55020, 55021, 55121, 55127, 55130, 55133, 55134, 55135, 55308, 55320, 55328, 55329, 55463, 55464, 55465, 55491, 55526, 55692, 55695, 55703, 55704, 55705, 55706, 55735, 55758, 55777, 55824, 55825, 55826, 55827, 55828, 55829, 55830, 55846, 55915, 55916, 55920, 55922, 55923, 55924, 55925, 55926, 55928, 55929, 55931, 55932, 55934, 55936, 55941, 56010, 56092, 56102, 56103, 56104, 56129, 56166, 56178, 56308, 56309, 56310, 56380, 56381, 56382, 56383",,,,,
"56191",,,,,,,"54593, 54594, 54610, 54723, 54915, 54960, 55127, 55128, 55129, 55130, 55131, 55132, 55133, 55463, 55464, 55465, 55688, 55922, 55923, 55924, 55925, 56102, 56103, 56104, 56166",,,,,
"56906",,,,"56905, 56908",,,,,,,,
"57432",,,,,,,,"57339, 57340, 57341, 57342, 57381, 57382, 57383, 57457, 57458, 57459, 57460",,,,
"57481",,,"57369, 57377, 57421, 57429, 57446, 57447, 57455, 57471, 57472, 57507","57348, 57349, 57351, 57358, 57364, 57365, 57368, 57369, 57377, 57389, 57390, 57393, 57395, 57396, 57399, 57408, 57411, 57413, 57414, 57415, 57418, 57419, 57420, 57421, 57429, 57438, 57442, 57446, 57447, 57455, 57464, 57467, 57471, 57472, 57497, 57500, 57506, 57507, 57508, 57514, 57515, 57518, 57520, 57522, 57524, 57526, 57528, 57532, 57538, 57540, 57542, 57544, 57546, 57548, 57550, 57552, 57554, 57556, 57558, 57560, 57566, 57568, 57572, 57581","57377, 57429, 57455",,,,,,,
"57605",,,,,,,"57618, 57619",,,,,
"58128",,,,,,,"58129",,,,,
"58135",,,,,,,"58136, 58137, 58138, 58166, 58171, 58175, 58199, 58200, 58201",,,,,
"61537",,,,,,,,,,,,"61519, 61520"
"61701","61702, 61703",,"61687, 61689, 61691, 61693, 61695, 61697, 61699, 61702, 61703, 61705, 61707","61681, 61682, 61683, 61685, 61686, 61687, 61688, 61689, 61690, 61691, 61692, 61693, 61694, 61695, 61696, 61697, 61698, 61699, 61702, 61703, 61704, 61705, 61706, 61707, 61709, 61710, 61712, 61713, 61714, 61717, 61720","61681, 61682, 61685, 61686, 61687, 61688, 61689, 61690, 61691, 61692, 61693, 61694, 61695, 61696, 61697, 61698, 61699, 61702, 61703, 61704, 61705, 61706, 61707, 61712, 61713, 61714, 61717, 61720","61682, 61687, 61689, 61691, 61693, 61695, 61697, 61699, 61703, 61705, 61707, 61712, 61714, 61717, 61720",,,,"61681, 61682, 61686, 61687, 61688, 61689, 61690, 61691, 61692, 61693, 61694, 61695, 61696, 61697, 61698, 61699, 61702, 61703, 61704, 61705, 61706, 61707, 61713, 61714","61702, 61703",
"61884","61888, 61891, 61896, 61897",,"61869, 61873, 61874, 61880, 61881, 61888, 61891, 61893, 61895, 61896, 61897","61818, 61820, 61842, 61843, 61844, 61845, 61846, 61847, 61867, 61869, 61871, 61872, 61873, 61874, 61875, 61876, 61877, 61878, 61879, 61880, 61881, 61882, 61883, 61885, 61886, 61887, 61888, 61889, 61890, 61891, 61892, 61893, 61894, 61895, 61896, 61897, 61902, 61919, 61927, 61928, 61929, 61930, 61932, 61935, 61941, 61959, 61960, 61962","61873, 61874, 61875, 61880, 61881, 61891, 61893, 61896, 61897","61888, 61891",,,,,,
"62125",,,,,,,"62016, 62017, 62052, 62055, 62064, 62066, 62086, 62094, 62095, 62131, 62132, 62136, 62137",,,,,
"62411",,,,,,,,"62395, 62452",,,,
"62592",,,,,,,"62617",,,,,
"63307","63289, 63290, 63291, 63292, 63296, 63297, 63298, 63299, 63303, 63304","63274, 63275, 63276, 63280, 63283, 63284, 63287, 63291, 63298, 63303, 63311, 63313, 63315, 63319, 63322, 63323, 63324, 63325, 63326, 63327, 63328, 63329","63274, 63275, 63276, 63280, 63283, 63284, 63287, 63291, 63298, 63303, 63311, 63313, 63315, 63319, 63322, 63323, 63324, 63325, 63326, 63327, 63328, 63329, 63330","63273, 63274, 63275, 63276, 63277, 63279, 63280, 63283, 63284, 63287, 63290, 63291, 63293, 63294, 63297, 63298, 63300, 63301, 63303, 63304, 63305, 63308, 63309, 63311, 63312, 63313, 63315, 63319, 63322, 63323, 63324, 63325, 63326, 63327, 63328, 63329, 63330, 63348, 63349, 63353, 63376, 63377, 63378, 63379, 63380, 63381, 63382, 63383, 63384, 63385, 63386, 63387, 63388, 63389, 63390, 63392, 63394, 63398, 63404, 63405, 63407, 63409, 63410, 63412, 63428, 63432, 63433, 63435, 63436, 63438, 63439, 63446, 63448, 63450, 63452, 63454, 63455, 63456, 63457, 63458, 63459, 63461, 63477, 63491, 63492, 63493, 63502, 63516, 63517, 63520, 63525, 63533, 63534, 63535, 63546, 63553, 63561, 63562, 63571, 63578, 63582, 63595, 63596, 63604, 63616, 63618, 63626","63274, 63275, 63276, 63280, 63283, 63284, 63287, 63291, 63298, 63303, 63304, 63305, 63311, 63313, 63315, 63319, 63322, 63323, 63324, 63325, 63326, 63327, 63328, 63329","63303, 63304",,,"63303, 63304",,"63303, 63304, 63305","63303, 63304"
"63380","63382, 63383, 63384, 63385, 63386",,"63376, 63378, 63383, 63384, 63387, 63389, 63394","63273, 63274, 63275, 63276, 63277, 63279, 63280, 63283, 63284, 63287, 63290, 63291, 63293, 63294, 63297, 63298, 63300, 63301, 63303, 63304, 63307, 63308, 63309, 63311, 63312, 63313, 63315, 63319, 63322, 63323, 63324, 63325, 63326, 63327, 63328, 63329, 63330, 63348, 63349, 63353, 63376, 63377, 63378, 63379, 63381, 63382, 63383, 63384, 63385, 63386, 63387, 63388, 63389, 63390, 63392, 63394, 63398, 63404, 63405, 63407, 63409, 63410, 63412, 63428, 63432, 63433, 63435, 63436, 63438, 63439, 63446, 63448, 63450, 63452, 63454, 63455, 63456, 63457, 63458, 63459, 63461, 63477, 63491, 63492, 63493, 63502, 63516, 63517, 63520, 63525, 63533, 63534, 63535, 63546, 63553, 63561, 63562, 63571, 63578, 63582, 63595, 63596, 63604, 63616, 63618, 63626",,,,,,,,
"64205","64207, 64208, 64209, 64210",,,,,,,,"64209, 64210",,,
"52964","52961, 52962",,,,,,"52961, 52962",,,,,
"53297",,,,,,,"53293, 53295",,,,,
"53395","53396, 53397",,"53396, 53397","53339, 53345, 53383, 53386, 53396, 53397, 53408, 53411, 53438, 53444, 53445","53383, 53386, 53396, 53397, 53408, 53411",,"53324, 53328, 53365, 53366, 53367, 53383, 53386, 53393, 53396, 53408, 53411, 53425, 53426, 53427, 53452, 53464, 53474, 53475",,,"53383, 53386, 53396, 53397, 53408, 53411","53386, 53396, 53397, 53411",
"53431","53419, 53420, 53421, 53422, 53423, 53424, 53425, 53426, 53427, 53428",,"53419, 53420, 53421, 53422, 53423, 53424, 53425, 53426, 53427, 53428","53314, 53315, 53316, 53317, 53318, 53320, 53321, 53322, 53323, 53324, 53325, 53326, 53327, 53328, 53329, 53330, 53331, 53414, 53415, 53416, 53417, 53418, 53419, 53420, 53421, 53422, 53423, 53424, 53425, 53426, 53427, 53428","53419, 53420, 53421, 53422, 53423, 53424, 53425, 53426, 53427, 53428","53314, 53315, 53316, 53317, 53419, 53420, 53421, 53422, 53424, 53425, 53426, 53427","53315, 53316, 53317, 53324, 53328, 53332, 53333, 53334, 53335, 53336, 53337, 53338, 53339, 53340, 53341, 53383, 53386, 53408, 53411, 53420, 53421, 53422, 53425, 53426, 53427, 53438, 53439",,,"53314, 53315, 53316, 53317, 53318, 53419, 53420, 53421, 53422, 53423, 53424, 53425, 53426, 53427, 53428","53314, 53315, 53316, 53317, 53318, 53349, 53350, 53419, 53420, 53421, 53422, 53423, 53424, 53425, 53426, 53427, 53428",
"53596",,,,"53593, 53594",,,,,,,,
"53814","53813, 53821, 53822","53813","53813, 53821, 53822","53809, 53810, 53811, 53812, 53813, 53815, 53816, 53821, 53822","53809, 53810, 53811, 53812, 53813, 53815, 53816, 53821, 53822","53813, 53821, 53822","53810, 53812, 53813, 53815, 53822",,"53809, 53810, 53811, 53812, 53813, 53815, 53816, 53821, 53822","53809, 53810, 53811, 53812, 53813, 53815, 53816, 53821, 53822","53809, 53810, 53811, 53812, 53813, 53815, 53816, 53821, 53822","53813"
"53880","53884, 53885",,"53842, 53843, 53845, 53846, 53848, 53849, 53850, 53851, 53853, 53854, 53855, 53856, 53858, 53859, 53860, 53861, 53863, 53864, 53865, 53866, 53868, 53869, 53870, 53871, 53873, 53874, 53875, 53876, 53877, 53878, 53882, 53883, 53884, 53885, 53887, 53888, 53889, 53890, 53891, 53892, 53894, 53895, 53896, 53897, 53898, 53899, 53900, 53901, 53903, 53904","53837, 53838, 53839, 53840, 53841, 53842, 53843, 53845, 53846, 53848, 53849, 53850, 53851, 53853, 53854, 53855, 53856, 53858, 53859, 53860, 53861, 53863, 53864, 53865, 53866, 53867, 53868, 53869, 53870, 53871, 53872, 53873, 53874, 53875, 53876, 53877, 53878, 53881, 53882, 53883, 53884, 53885, 53886, 53887, 53888, 53889, 53890, 53891, 53892, 53894, 53895, 53896, 53897, 53898, 53899, 53900, 53901, 53902, 53903, 53904","53838, 53839, 53840, 53841, 53842, 53843, 53845, 53846, 53848, 53849, 53850, 53851, 53853, 53854, 53855, 53856, 53858, 53859, 53860, 53861, 53863, 53864, 53865, 53866, 53867, 53868, 53869, 53870, 53871, 53872, 53873, 53874, 53875, 53876, 53877, 53878, 53881, 53882, 53883, 53884, 53885, 53886, 53887, 53888, 53889, 53890, 53891, 53892, 53894, 53895, 53896, 53897, 53898, 53899, 53900, 53901, 53902, 53903, 53904",,,,,"53838, 53839, 53840, 53841, 53842, 53843, 53865, 53866, 53867, 53868, 53869, 53870, 53871, 53872, 53873, 53874, 53881, 53882, 53883, 53884, 53885, 53886, 53887, 53888, 53889, 53890, 53891, 53892, 53896, 53897, 53898, 53899, 53902, 53903, 53904",,
"54015","54022",,"54022","54009, 54022, 54023, 54024, 54025, 54062","54009, 54010, 54011, 54020, 54022, 54023, 54024, 54025","54022, 54023",,,,"54022, 54023, 54024, 54025","54022, 54023, 54024, 54025","54022"
"54141",,,,"54149","54149",,,,"54149","54149",,"54149"
"54405",,,,,,,,"54398, 54413",,,,
"54863",,,,"54455, 54477, 54507, 54538, 54539, 54540, 54541, 54542, 54543, 54544, 54545, 54546, 54547, 54548, 54549, 54550, 54551, 54571, 54572, 54591, 54592, 54606, 54626, 54645, 54660, 54661, 54663, 54664, 54698, 54699, 54706, 54719, 54866, 54868, 54949, 55005, 55006, 55008, 55009, 55010, 55021, 55022, 55121, 55127, 55130, 55133, 55134, 55135, 55320, 55322, 55324, 55327, 55328, 55329, 55979, 55981, 56014","54866, 55005, 55006",,"54455, 54477, 54538, 54539",,,,,"55005"
