change_id,num_change,ccfinder,cloneworks,conqat,deckard,duplo,iclones,nicad5,simcad,simian
45027,7,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
45028,15,0.00,0.73,0.27,0.67,0.00,0.00,0.00,0.00,0.00
45029,12,0.00,0.92,0.50,0.00,0.00,0.00,0.00,0.00,0.00
45030,7,0.00,0.00,0.86,0.14,0.00,0.00,0.00,0.00,0.00
45033,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45038,1,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
45039,1,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
45044,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45091,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45093,2,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00
45094,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45095,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45096,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45099,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45100,6,0.83,0.83,0.00,0.33,0.00,0.00,0.00,0.00,0.00
45101,6,0.67,0.83,0.00,0.33,0.00,0.00,0.00,0.00,0.00
45102,5,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45105,3,0.33,1.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00
45106,3,0.33,1.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00
45108,5,1.00,1.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
45109,7,0.57,1.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00
45110,7,0.71,1.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00
45111,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45112,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45114,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45133,9,0.11,1.00,0.11,0.00,0.00,0.11,0.00,0.00,0.00
45134,3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45135,3,0.33,1.00,0.33,0.00,0.00,0.33,0.00,0.00,0.00
45136,2,0.50,1.00,0.50,0.00,0.00,0.50,0.00,0.00,0.50
45137,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45138,2,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50
45139,3,0.33,1.00,0.33,0.00,0.00,0.33,0.00,0.00,0.33
45140,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
45157,7,0.00,0.86,0.00,0.14,0.00,0.00,0.00,0.00,0.00
45158,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45162,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45163,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45164,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45228,8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45229,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45230,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45231,8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45232,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45233,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45234,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45235,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45236,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45296,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45297,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45301,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45302,2,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45317,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45318,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45319,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45320,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45321,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45322,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45323,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45343,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45344,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45383,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45385,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45442,3,0.00,0.67,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45443,3,0.00,0.67,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45444,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45445,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
45451,4,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45452,4,0.50,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45453,4,0.00,0.75,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45454,4,0.50,0.75,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45457,4,0.00,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45461,3,0.00,0.67,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45462,3,0.00,0.67,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45463,6,0.00,0.00,0.17,0.83,0.00,0.00,0.00,0.00,0.00
45507,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
45514,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
45528,1,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
45529,1,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
45530,1,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
45531,1,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
45542,5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45544,5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45547,4,0.00,1.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
45548,4,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45550,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45551,3,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45552,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45553,3,1.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00
45554,4,0.75,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00
45556,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45557,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45564,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45565,7,0.43,0.71,0.43,0.00,0.00,0.43,0.00,0.00,0.43
45566,4,0.75,0.00,0.75,0.25,0.00,0.75,0.00,0.00,0.75
45567,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45568,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45572,1,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45573,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
45574,2,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.50,0.00
45576,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45577,6,0.33,0.83,0.33,0.17,0.00,0.33,0.00,0.00,0.33
45578,2,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
45579,2,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
45580,3,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00
45581,3,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00
45582,3,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00
45583,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45584,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45585,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45592,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45602,3,0.33,0.33,1.00,0.00,0.00,0.00,0.33,0.33,0.00
45603,2,0.50,0.50,1.00,0.00,0.00,0.00,0.50,0.50,0.50
45604,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
45605,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
45606,2,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50
45611,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
45612,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
45613,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
45647,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45648,44,0.00,1.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00
45649,44,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45650,11,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45651,44,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45652,44,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45653,11,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45654,45,0.13,1.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00
45655,45,0.13,1.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00
45656,45,0.04,1.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00
45657,45,0.04,1.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00
45658,45,0.13,1.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00
45659,45,0.13,1.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00
45660,43,0.00,1.00,0.19,0.00,0.00,0.00,0.19,0.00,0.00
45661,43,0.00,1.00,0.19,0.00,0.00,0.00,0.19,0.00,0.00
45662,47,0.13,0.96,0.17,0.11,0.00,0.00,0.17,0.00,0.00
45663,47,0.13,0.96,0.17,0.11,0.00,0.00,0.17,0.00,0.00
45664,45,0.00,0.98,0.04,0.00,0.00,0.00,0.00,0.00,0.00
45671,44,0.00,1.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00
45672,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
45677,44,0.00,1.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00
45678,44,0.00,1.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00
45679,46,0.00,0.96,0.17,0.11,0.00,0.00,0.15,0.00,0.00
45680,46,0.00,0.96,0.17,0.11,0.00,0.00,0.15,0.00,0.00
45681,44,0.00,1.00,0.18,0.00,0.00,0.00,0.16,0.00,0.00
45682,44,0.00,1.00,0.18,0.00,0.00,0.00,0.16,0.00,0.00
45683,43,0.00,1.00,0.19,0.00,0.00,0.00,0.14,0.00,0.00
45684,43,0.00,1.00,0.19,0.00,0.00,0.00,0.14,0.00,0.00
45685,6,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
45686,43,0.05,1.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00
45687,43,0.05,1.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00
45688,43,0.05,1.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00
45689,43,0.05,1.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00
45690,43,0.00,1.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00
45691,43,0.00,1.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00
45692,43,0.00,1.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00
45693,43,0.00,1.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00
45694,43,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45695,43,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45696,44,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45697,44,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45698,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45699,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45700,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45701,3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45703,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45706,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45708,43,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45709,43,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45710,44,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45711,2,0.00,1.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
45712,43,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45713,43,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45720,43,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45721,43,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45722,6,0.00,0.33,0.17,0.67,0.00,0.00,0.00,0.00,0.17
45724,43,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45725,43,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45741,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
45742,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
45743,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
45752,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45754,1,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
45757,8,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45758,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45767,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45768,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45772,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
45773,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
45774,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
45775,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
45776,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45777,5,0.80,0.80,0.00,0.00,0.00,0.80,0.00,0.80,0.60
45778,5,0.60,0.60,0.00,0.00,0.00,0.80,0.00,0.80,0.00
45779,5,0.20,0.60,0.00,0.00,0.00,0.80,0.00,0.80,0.60
45780,5,0.80,0.60,0.00,0.00,0.00,0.80,0.00,0.80,0.60
45781,5,0.80,0.80,0.00,0.00,0.00,0.80,0.00,0.80,0.60
45782,5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45786,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
45787,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
45788,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
45789,5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45790,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45795,7,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.00,1.00
45796,7,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.00,1.00
45797,7,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.00,1.00
45807,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45815,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45820,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45822,2,0.00,0.50,0.00,0.00,0.00,1.00,0.50,0.00,0.00
45828,1,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
45829,1,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
45833,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45834,5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45835,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45844,7,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.00,1.00
45845,7,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.00,1.00
45846,7,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.00,1.00
45850,5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45871,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45873,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45874,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45876,3,0.00,0.67,0.33,0.67,0.00,0.00,0.00,0.00,0.00
45877,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45878,1,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
45879,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45888,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45890,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45893,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45912,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45913,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45914,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45919,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45922,5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45924,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45925,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45931,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45937,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45938,7,0.00,0.43,0.00,0.86,0.00,0.00,0.00,0.29,0.00
45939,5,0.00,0.40,0.00,1.00,0.00,0.00,0.00,0.40,0.00
45940,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45941,8,0.00,0.50,0.00,0.88,0.00,0.00,0.00,0.38,0.00
45942,8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45943,8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45944,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45946,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45947,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45948,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45961,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45962,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45965,1,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
45974,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
45975,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
45976,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
45983,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
45984,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
45985,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
45989,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45996,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46009,3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46013,11,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46016,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46022,5,0.00,0.40,0.00,0.60,0.00,0.00,0.00,0.00,0.00
46023,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46024,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46112,1,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
46115,1,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
46120,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46121,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46128,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
46132,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
46134,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46135,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46139,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46143,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46144,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46145,5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46161,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46162,4,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
46163,9,0.00,1.00,0.44,0.00,0.00,0.44,1.00,0.00,0.22
46164,9,0.00,1.00,0.44,0.22,0.00,0.44,1.00,0.00,0.22
46165,9,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
46166,9,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
46167,3,1.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.33
46169,5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46170,7,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46171,13,0.00,0.46,0.00,0.54,0.00,0.00,0.00,0.00,0.00
46172,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46174,10,0.00,0.90,0.00,0.00,0.00,0.30,0.90,0.00,0.00
46175,10,0.30,0.90,0.30,0.00,0.00,0.30,0.90,0.00,0.00
46176,10,0.30,0.90,0.50,0.00,0.00,0.30,0.90,0.00,0.20
46177,11,0.27,0.91,0.45,0.00,0.00,0.27,0.82,0.00,0.18
46178,5,0.20,0.80,0.00,0.00,0.00,0.00,0.80,0.00,0.00
46179,10,0.40,0.90,0.30,0.00,0.00,0.10,0.90,0.00,0.10
46180,10,0.40,0.90,0.50,0.00,0.00,0.00,0.90,0.00,0.00
46181,10,0.30,1.00,0.50,0.10,0.00,0.00,0.90,0.00,0.00
46182,14,0.00,1.00,0.00,0.07,0.00,0.00,0.64,0.00,0.00
46183,5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46185,4,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46190,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46191,10,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46199,8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46202,7,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46203,7,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46204,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46205,7,0.00,0.14,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46206,9,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46210,8,0.00,0.13,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46211,7,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46213,6,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46214,6,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46221,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46222,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46242,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46243,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46260,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46261,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46275,1,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
46276,1,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
46290,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46304,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
46305,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
46319,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46340,1,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
46341,1,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
46368,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46383,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46385,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46402,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46403,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46511,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
46515,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
46549,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46559,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
46572,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46573,2,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46574,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46575,2,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46583,8,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46584,8,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46585,8,0.00,1.00,0.00,0.00,0.00,0.50,0.00,0.00,0.50
46586,8,0.00,1.00,0.00,0.00,0.00,0.50,0.00,0.00,0.50
