change_id,num_change,ccfinder,cloneworks,conqat,deckard,duplo,iclones,nicad5,simcad,simian
55646,24,1,0,0,0,0,0,0,0,0
55647,24,1,0,0,0,0,0,0,0,0
55648,24,1,0,0,0,0,0,0,0,0
55649,82,0.292682927,0.048780488,0,0.658536585,0.036585366,0,0,0,0
55650,79,0.303797468,0,0,0.683544304,0.012658228,0,0,0,0
55651,293,0.081911263,0.791808874,0,0.184300341,0.003412969,0,0,0,0.040955631
55652,80,0.3,0,0,0.675,0,0,0,0,0.15
55653,80,0.3,0,0,0.675,0,0,0,0,0.15
55654,80,0.3,0,0,0.675,0,0,0,0,0.15
55655,251,0.09561753,0.784860558,0,0.215139442,0,0.015936255,0,0.015936255,0.047808765
55656,12,0,0,0,0,0,0,0,0,1
55657,19,0,1,0,0,0,0,0,0,0
55665,26,1,0,0,0,0,0,0,0,0
55666,26,1,0,0,0,0,0,0,0,0
55667,26,1,0,0,0,0,0,0,0,0
55668,26,1,0,0,0,0,0,0,0,0
55669,27,0.962962963,0,0,0,0.074074074,0,0,0,0
55670,244,0.106557377,0.889344262,0,0,0.008196721,0,0,0,0.049180328
55671,28,0.928571429,0,0,0,0,0,0,0,0.428571429
55672,28,0.928571429,0,0,0,0,0,0,0,0.428571429
55673,28,0.928571429,0,0,0,0,0,0,0,0.428571429
55674,243,0.106995885,0.905349794,0,0,0,0.016460905,0,0.016460905,0.049382716
55675,12,0,0,0,0,0,0,0,0,1
55676,195,0,1,0,0,0,0,0,0,0
55683,83,0,0,0,1,0,0,0,0,0
55684,83,0,0,0,1,0,0,0,0,0
55685,84,0,0,0,1,0,0,0,0,0
55686,2,0,0,0,1,0,0,0,0,0
55687,117,0,0.982905983,0.008547009,0.017094017,0,0,0,0,0
55688,169,0,0.680473373,0.023668639,0.437869822,0,0,0,0,0
55692,175,0.005714286,0.617142857,0.011428571,0.52,0,0.005714286,0.005714286,0.011428571,0.005714286
55693,44,0,0,0,1,0,0,0,0,0
55694,44,0,0,0,1,0,0,0,0,0
55695,174,0.005747126,0.643678161,0.011494253,0.522988506,0,0.005747126,0.005747126,0.005747126,0.005747126
55697,120,0,0.925,0.041666667,0.083333333,0,0,0,0,0
55701,96,0,0.71875,0.041666667,0.458333333,0,0,0.010416667,0,0
55702,44,0,0,0,1,0,0,0,0,0
55703,174,0,0.396551724,0.017241379,0.798850575,0,0,0.005747126,0.005747126,0
55704,63,0,0,0,1,0,0,0,0,0
55705,197,0,0.568527919,0,0.675126904,0,0,0,0,0
55706,170,0,0.658823529,0,0.564705882,0,0,0,0,0
55707,28,0,1,0,0,0,0,0,0,0
55708,98,0,0.989795918,0.010204082,0,0,0,0,0,0
55714,5,0,0,0,1,0,0,0,0,0
55715,5,0,0,0,1,0,0,0,0,0
55716,4,0,0,0,1,0,0,0,0,0
55720,6,0,0,0,1,0,0,0,0,0
55735,286,0,0.797202797,0,0.36013986,0,0,0,0.003496503,0
55736,11,1,0,0,0,0,0,0,0,0
55737,65,0.169230769,0.907692308,0,0,0,0,0,0,0
55738,60,0,1,0,0,0,0,0,0,0
55739,71,0,0.23943662,0,0.802816901,0,0,0,0,0
55740,120,0,0.608333333,0,0.475,0,0,0,0,0
55741,57,0,0,0,1,0,0,0,0,0
55742,100,0,0.52,0,0.57,0,0,0,0,0
55744,48,0,1,0,0,0,0,0,0,0
55745,9,1,0,0,0,0,0,0,0,0
55746,61,0.147540984,0.918032787,0,0,0,0,0,0,0
55747,11,1,0,0,0,0,0,0,0,0
55748,81,0.135802469,0.765432099,0,0.259259259,0,0,0,0,0
55749,21,0,0,0,1,0,0,0,0,0
55750,98,0,0.867346939,0,0.214285714,0,0,0,0,0
55751,21,0,0,0,1,0,0,0,0,0
55752,147,0,0.918367347,0,0.136054422,0,0,0,0,0
55754,142,0,0.964788732,0,0.063380282,0,0,0,0,0
55755,10,0,0,0,1,0,0,0,0,0
55756,16,0,0.375,0,0.625,0,0,0,0,0
55758,204,0,0.62745098,0,0.504901961,0,0,0,0,0
55766,86,0,0,0,1,0,0,0,0,0
55767,86,0,0,0,1,0,0,0,0,0
55768,86,0,0,0,1,0,0,0,0,0
55769,86,0,0,0,1,0,0,0,0,0
55770,86,0,0,0,1,0,0,0,0,0
55776,3,1,0,1,0,0,1,0,0,0
55777,111,0.027027027,0.207207207,0.027027027,0.837837838,0,0.027027027,0,0.018018018,0.018018018
55778,1,0,0,1,0,0,0,0,0,0
55779,51,0,0.274509804,0.019607843,0.784313725,0,0,0,0,0
55780,20,0,0.6,0,0.6,0,0,0,0,0
55781,60,0,1,0,0,0,0,0,0,0
55787,27,0,0,0,1,0,0,0,0,0
55788,27,0,0,0,1,0,0,0,0,0
55789,27,0,0,0,1,0,0,0,0,0
55790,27,0,0,0,1,0,0,0,0,0
55791,27,0,0,0,1,0,0,0,0,0
55792,27,0,0,0,1,0,0,0,0,0
55798,28,0,1,0,0,0,0,0,0,0
55799,10,0,1,0,0,0,0,0,0,0
55801,2,0,1,0,0,0,0,0,0,0
55803,118,0,0.991525424,0,0.016949153,0,0,0,0,0
55806,119,0,1,0,0.008403361,0,0,0,0,0
