"change_id","ccfinder","cloneworks_type1","cloneworks_type2blind","cloneworks_type3pattern","cloneworks_type3token","conqat","deckard","duplo","iclones","nicad5","simcad","simian"
"48171","48006, 48007, 48012, 48017, 48018, 48019, 48020, 48022, 48023, 48024, 48026, 48027, 48028, 48037, 48038, 48054, 48065, 48066, 48067, 48073, 48074, 48075, 48076, 48077, 48079, 48086, 48087, 48092, 48093, 48094, 48095, 48096, 48109, 48110, 48113, 48114, 48126, 48184, 48185, 48216, 48217, 48250, 48251, 48252, 48253, 48271, 48282, 48283, 48285, 48361, 48367, 48375, 48376, 48377, 48384, 48385, 48391, 48392, 48393, 48406, 48419, 48420, 48437, 48438, 48440, 48441, 48448",,,"48006, 48007, 48008, 48009, 48010, 48011, 48012, 48013, 48014, 48015, 48016, 48017, 48018, 48019, 48020, 48021, 48022, 48023, 48024, 48025, 48026, 48027, 48028, 48029, 48030, 48031, 48032, 48033, 48034, 48035, 48036, 48037, 48038, 48039, 48040, 48041, 48042, 48043, 48044, 48045, 48046, 48047, 48048, 48049, 48050, 48051, 48052, 48053, 48054, 48055, 48056, 48057, 48058, 48059, 48060, 48061, 48062, 48063, 48064, 48069, 48070, 48071, 48072, 48073, 48074, 48075, 48076, 48077, 48078, 48079, 48080, 48081, 48082, 48083, 48084, 48085, 48086, 48087, 48088, 48089, 48090, 48091, 48092, 48093, 48094, 48095, 48096, 48097, 48098, 48099, 48100, 48101, 48102, 48103, 48104, 48105, 48106, 48107, 48108, 48109, 48110, 48111, 48112, 48113, 48114, 48115, 48116, 48117, 48118, 48119, 48120, 48121, 48122, 48123, 48124, 48125, 48126, 48127, 48128, 48129, 48130, 48131, 48132, 48133, 48134, 48135, 48136, 48137, 48138, 48139, 48140, 48141, 48142, 48143, 48144, 48145, 48146, 48147, 48148, 48149, 48150, 48151, 48152, 48153, 48154, 48155, 48156, 48157, 48158, 48159, 48160, 48161, 48162, 48163, 48164, 48165, 48166, 48167, 48168, 48169, 48170, 48173, 48174, 48175, 48176, 48177, 48178, 48179, 48180, 48181, 48182, 48183, 48184, 48185, 48186, 48187, 48188, 48189, 48190, 48191, 48192, 48193, 48194, 48195, 48196, 48197, 48198, 48199, 48200, 48201, 48202, 48203, 48204, 48205, 48206, 48207, 48208, 48209, 48210, 48211, 48212, 48213, 48214, 48215, 48216, 48217, 48218, 48219, 48220, 48221, 48222, 48223, 48224, 48225, 48226, 48227, 48228, 48229, 48230, 48231, 48232, 48233, 48234, 48235, 48236, 48237, 48238, 48239, 48240, 48241, 48242, 48243, 48244, 48245, 48246, 48247, 48248, 48249, 48250, 48251, 48252, 48253, 48254, 48255, 48256, 48257, 48258, 48259, 48260, 48261, 48262, 48263, 48264, 48265, 48266, 48267, 48268, 48269, 48270, 48271, 48272, 48273, 48274, 48275, 48276, 48277, 48278, 48279, 48280, 48281, 48282, 48283, 48284, 48285, 48286, 48287, 48288, 48289, 48290, 48291, 48292, 48293, 48294, 48295, 48296, 48297, 48298, 48299, 48300, 48301, 48302, 48303, 48304, 48305, 48306, 48307, 48308, 48309, 48310, 48311, 48312, 48313, 48314, 48315, 48316, 48317, 48318, 48319, 48320, 48321, 48322, 48323, 48324, 48325, 48326, 48327, 48328, 48329, 48330, 48331, 48332, 48333, 48334, 48335, 48336, 48337, 48338, 48339, 48340, 48341, 48342, 48343, 48344, 48345, 48346, 48347, 48348, 48349, 48350, 48351, 48352, 48353, 48354, 48355, 48356, 48357, 48358, 48359, 48360, 48361, 48362, 48363, 48364, 48365, 48366, 48367, 48369, 48370, 48371, 48372, 48373, 48374, 48375, 48376, 48377, 48378, 48379, 48380, 48381, 48382, 48383, 48384, 48385, 48386, 48387, 48388, 48389, 48390, 48391, 48392, 48393, 48394, 48395, 48396, 48397, 48398, 48399, 48400, 48401, 48402, 48403, 48404, 48405, 48406, 48407, 48408, 48409, 48410, 48411, 48412, 48413, 48414, 48415, 48416, 48417, 48418, 48419, 48420, 48421, 48422, 48423, 48424, 48425, 48426, 48427, 48428, 48429, 48430, 48431, 48432, 48433, 48434, 48435, 48436, 48437, 48438, 48439, 48440, 48441, 48442, 48443, 48444, 48445, 48446, 48447, 48448, 48449, 48450, 48451",,"48020, 48027","47904, 48014, 48015, 48016, 48019, 48020, 48021, 48022, 48027, 48035, 48036, 48041, 48042, 48043, 48047, 48048, 48058, 48067, 48069, 48070, 48080, 48081, 48083, 48084, 48089, 48096, 48097, 48098, 48099, 48100, 48106, 48107, 48115, 48116, 48117, 48120, 48126, 48128, 48129, 48130, 48131, 48132, 48133, 48134, 48146, 48147, 48163, 48164, 48165, 48166, 48167, 48180, 48187, 48188, 48191, 48192, 48196, 48201, 48206, 48207, 48210, 48211, 48212, 48213, 48214, 48215, 48220, 48221, 48222, 48227, 48228, 48233, 48234, 48238, 48239, 48247, 48248, 48254, 48255, 48256, 48261, 48262, 48263, 48266, 48267, 48268, 48286, 48287, 48288, 48289, 48290, 48293, 48294, 48297, 48302, 48303, 48304, 48306, 48307, 48308, 48310, 48311, 48312, 48314, 48315, 48320, 48322, 48325, 48326, 48327, 48328, 48334, 48340, 48344, 48345, 48358, 48359, 48360, 48361, 48365, 48369, 48370, 48371, 48378, 48379, 48385, 48386, 48387, 48389, 48390, 48395, 48396, 48397, 48399, 48401, 48402, 48403, 48404, 48409, 48410, 48412, 48413, 48416, 48426, 48429, 48431, 48432, 48433, 48440, 48441, 48444, 48446, 48449, 48450, 48451",,"48027, 48028","48026, 48027, 48028, 48328, 48384, 48385, 48386, 48387, 48397, 48400, 48401, 48402, 48425, 48426, 48431, 48432, 48433, 48435, 48436, 48439, 48440, 48441, 48444",,
"48419","48006, 48007, 48011, 48012, 48017, 48018, 48020, 48021, 48022, 48023, 48024, 48027, 48028, 48030, 48031, 48032, 48033, 48034, 48037, 48038, 48053, 48054, 48061, 48062, 48065, 48066, 48067, 48068, 48073, 48074, 48075, 48076, 48077, 48079, 48086, 48087, 48092, 48093, 48094, 48095, 48096, 48097, 48109, 48110, 48112, 48113, 48114, 48124, 48126, 48139, 48151, 48171, 48172, 48184, 48185, 48216, 48217, 48245, 48250, 48251, 48270, 48271, 48272, 48273, 48281, 48282, 48283, 48285, 48307, 48310, 48317, 48318, 48361, 48367, 48372, 48373, 48374, 48375, 48376, 48377, 48384, 48385, 48390, 48391, 48392, 48393, 48405, 48406, 48409, 48410, 48422, 48423, 48424, 48437, 48438, 48440, 48441, 48448",,,"48006, 48007, 48008, 48009, 48010, 48011, 48012, 48013, 48014, 48015, 48016, 48017, 48018, 48019, 48020, 48021, 48022, 48023, 48024, 48025, 48026, 48027, 48028, 48029, 48030, 48031, 48032, 48033, 48034, 48035, 48036, 48037, 48038, 48039, 48040, 48041, 48042, 48043, 48044, 48045, 48046, 48047, 48048, 48049, 48050, 48051, 48052, 48053, 48054, 48055, 48056, 48057, 48058, 48059, 48060, 48061, 48062, 48063, 48064, 48069, 48070, 48071, 48072, 48073, 48074, 48075, 48076, 48077, 48078, 48079, 48080, 48081, 48082, 48083, 48084, 48085, 48086, 48087, 48088, 48089, 48090, 48091, 48092, 48093, 48094, 48095, 48096, 48097, 48098, 48099, 48100, 48101, 48102, 48103, 48104, 48105, 48106, 48107, 48108, 48109, 48110, 48111, 48112, 48113, 48114, 48115, 48116, 48117, 48118, 48119, 48120, 48121, 48122, 48123, 48124, 48125, 48126, 48127, 48128, 48129, 48130, 48131, 48132, 48133, 48134, 48135, 48136, 48137, 48138, 48139, 48140, 48141, 48142, 48143, 48144, 48145, 48146, 48147, 48148, 48149, 48150, 48151, 48152, 48153, 48154, 48155, 48156, 48157, 48158, 48159, 48160, 48161, 48162, 48163, 48164, 48165, 48166, 48167, 48168, 48169, 48170, 48171, 48172, 48173, 48174, 48175, 48176, 48177, 48178, 48179, 48180, 48181, 48182, 48183, 48184, 48185, 48186, 48187, 48188, 48189, 48190, 48191, 48192, 48193, 48194, 48195, 48196, 48197, 48198, 48199, 48200, 48201, 48202, 48203, 48204, 48205, 48206, 48207, 48208, 48209, 48210, 48211, 48212, 48213, 48214, 48215, 48216, 48217, 48218, 48219, 48220, 48221, 48222, 48223, 48224, 48225, 48226, 48227, 48228, 48229, 48230, 48231, 48232, 48233, 48234, 48235, 48236, 48237, 48238, 48239, 48240, 48241, 48242, 48243, 48244, 48245, 48246, 48247, 48248, 48249, 48250, 48251, 48252, 48253, 48254, 48255, 48256, 48257, 48258, 48259, 48260, 48261, 48262, 48263, 48264, 48265, 48266, 48267, 48268, 48269, 48270, 48271, 48272, 48273, 48274, 48275, 48276, 48277, 48278, 48279, 48280, 48281, 48282, 48283, 48284, 48285, 48286, 48287, 48288, 48289, 48290, 48291, 48292, 48293, 48294, 48295, 48296, 48297, 48298, 48299, 48300, 48301, 48302, 48303, 48304, 48305, 48306, 48307, 48308, 48309, 48310, 48311, 48312, 48313, 48314, 48315, 48316, 48317, 48318, 48319, 48320, 48321, 48322, 48323, 48324, 48325, 48326, 48327, 48328, 48329, 48330, 48331, 48332, 48333, 48334, 48335, 48336, 48337, 48338, 48339, 48340, 48341, 48342, 48343, 48344, 48345, 48346, 48347, 48348, 48349, 48350, 48351, 48352, 48353, 48354, 48355, 48356, 48357, 48358, 48359, 48360, 48361, 48362, 48363, 48364, 48365, 48366, 48367, 48369, 48370, 48371, 48372, 48373, 48374, 48375, 48376, 48377, 48378, 48379, 48380, 48381, 48382, 48383, 48384, 48385, 48386, 48387, 48388, 48389, 48390, 48391, 48392, 48393, 48394, 48395, 48396, 48397, 48398, 48399, 48400, 48401, 48402, 48403, 48404, 48405, 48406, 48407, 48408, 48409, 48410, 48411, 48412, 48413, 48414, 48415, 48416, 48417, 48418, 48421, 48422, 48423, 48424, 48425, 48426, 48427, 48428, 48429, 48430, 48431, 48432, 48433, 48434, 48435, 48436, 48437, 48438, 48439, 48440, 48441, 48442, 48443, 48444, 48445, 48446, 48447, 48448, 48449, 48450, 48451",,,"48006, 48012, 48013, 48018, 48019, 48020, 48021, 48022, 48023, 48024, 48025, 48027, 48028, 48029, 48030, 48031, 48032, 48033, 48034, 48035, 48036, 48037, 48038, 48039, 48040, 48041, 48044, 48045, 48046, 48047, 48049, 48050, 48051, 48052, 48054, 48059, 48060, 48061, 48062, 48063, 48064, 48067, 48068, 48069, 48070, 48071, 48072, 48073, 48074, 48075, 48076, 48078, 48079, 48080, 48081, 48083, 48084, 48085, 48087, 48088, 48089, 48090, 48091, 48092, 48093, 48094, 48095, 48096, 48097, 48106, 48107, 48108, 48111, 48112, 48113, 48120, 48121, 48122, 48123, 48124, 48125, 48126, 48128, 48129, 48130, 48135, 48136, 48137, 48138, 48139, 48140, 48141, 48142, 48143, 48146, 48147, 48151, 48152, 48153, 48154, 48155, 48156, 48157, 48158, 48159, 48160, 48161, 48163, 48164, 48165, 48166, 48167, 48173, 48174, 48175, 48176, 48177, 48178, 48179, 48181, 48182, 48183, 48190, 48191, 48192, 48193, 48194, 48195, 48196, 48197, 48198, 48199, 48200, 48206, 48207, 48208, 48209, 48210, 48211, 48213, 48214, 48215, 48216, 48218, 48219, 48229, 48230, 48231, 48233, 48234, 48235, 48236, 48237, 48238, 48239, 48240, 48241, 48242, 48243, 48244, 48245, 48246, 48247, 48248, 48249, 48250, 48251, 48252, 48253, 48254, 48255, 48258, 48259, 48260, 48262, 48263, 48264, 48266, 48267, 48268, 48269, 48270, 48271, 48272, 48273, 48274, 48275, 48279, 48280, 48281, 48282, 48283, 48284, 48290, 48291, 48292, 48293, 48294, 48295, 48297, 48298, 48299, 48300, 48302, 48303, 48304, 48305, 48306, 48307, 48308, 48309, 48310, 48311, 48316, 48317, 48318, 48319, 48320, 48321, 48322, 48323, 48324, 48325, 48326, 48327, 48328, 48329, 48330, 48331, 48332, 48334, 48335, 48336, 48337, 48338, 48339, 48342, 48343, 48346, 48347, 48348, 48349, 48350, 48351, 48352, 48353, 48354, 48355, 48356, 48357, 48358, 48361, 48362, 48365, 48366, 48367, 48369, 48370, 48371, 48372, 48373, 48374, 48375, 48376, 48377, 48380, 48381, 48382, 48383, 48384, 48385, 48389, 48390, 48391, 48392, 48393, 48395, 48396, 48397, 48399, 48400, 48403, 48404, 48405, 48406, 48407, 48408, 48409, 48410, 48411, 48415, 48416, 48417, 48418, 48421, 48422, 48423, 48425, 48426, 48427, 48430, 48437, 48438, 48441, 48442, 48443, 48444, 48447, 48448, 48449, 48450, 48451",,,,,
"48423","48012, 48018, 48020, 48021, 48030, 48031, 48032, 48033, 48034, 48038, 48060, 48061, 48062, 48067, 48068, 48073, 48074, 48075, 48076, 48079, 48087, 48093, 48094, 48095, 48096, 48097, 48112, 48113, 48114, 48124, 48126, 48139, 48140, 48151, 48216, 48217, 48235, 48236, 48237, 48243, 48244, 48245, 48246, 48282, 48283, 48285, 48307, 48310, 48317, 48318, 48372, 48374, 48375, 48376, 48380, 48381, 48382, 48383, 48390, 48391, 48392, 48405, 48406, 48409, 48410, 48419, 48420, 48424, 48437, 48448",,,"48006, 48007, 48008, 48009, 48010, 48011, 48012, 48013, 48014, 48015, 48016, 48017, 48018, 48019, 48020, 48021, 48022, 48023, 48024, 48025, 48026, 48027, 48028, 48029, 48030, 48031, 48032, 48033, 48034, 48035, 48036, 48037, 48038, 48039, 48040, 48041, 48042, 48043, 48044, 48045, 48046, 48047, 48048, 48049, 48050, 48051, 48052, 48053, 48054, 48055, 48056, 48057, 48058, 48059, 48060, 48061, 48062, 48063, 48064, 48069, 48070, 48071, 48072, 48073, 48074, 48075, 48076, 48077, 48078, 48079, 48080, 48081, 48082, 48083, 48084, 48085, 48086, 48087, 48088, 48089, 48090, 48091, 48092, 48093, 48094, 48095, 48096, 48097, 48098, 48099, 48100, 48101, 48102, 48103, 48104, 48105, 48106, 48107, 48108, 48109, 48110, 48111, 48112, 48113, 48114, 48115, 48116, 48117, 48118, 48119, 48120, 48121, 48122, 48123, 48124, 48125, 48126, 48127, 48128, 48129, 48130, 48131, 48132, 48133, 48134, 48135, 48136, 48137, 48138, 48139, 48140, 48141, 48142, 48143, 48144, 48145, 48146, 48147, 48148, 48149, 48150, 48151, 48152, 48153, 48154, 48155, 48156, 48157, 48158, 48159, 48160, 48161, 48162, 48163, 48164, 48165, 48166, 48167, 48168, 48169, 48170, 48171, 48172, 48173, 48174, 48175, 48176, 48177, 48178, 48179, 48180, 48181, 48182, 48183, 48184, 48185, 48186, 48187, 48188, 48189, 48190, 48191, 48192, 48193, 48194, 48195, 48196, 48197, 48198, 48199, 48200, 48201, 48202, 48203, 48204, 48205, 48206, 48207, 48208, 48209, 48210, 48211, 48212, 48213, 48214, 48215, 48216, 48217, 48218, 48219, 48220, 48221, 48222, 48223, 48224, 48225, 48226, 48227, 48228, 48229, 48230, 48231, 48232, 48233, 48234, 48235, 48236, 48237, 48238, 48239, 48240, 48241, 48242, 48243, 48244, 48245, 48246, 48247, 48248, 48249, 48250, 48251, 48252, 48253, 48254, 48255, 48256, 48257, 48258, 48259, 48260, 48261, 48262, 48263, 48264, 48265, 48266, 48267, 48268, 48269, 48270, 48271, 48272, 48273, 48274, 48275, 48276, 48277, 48278, 48279, 48280, 48281, 48282, 48283, 48284, 48285, 48286, 48287, 48288, 48289, 48290, 48291, 48292, 48293, 48294, 48295, 48296, 48297, 48298, 48299, 48300, 48301, 48302, 48303, 48304, 48305, 48306, 48307, 48308, 48309, 48310, 48311, 48312, 48313, 48314, 48315, 48316, 48317, 48318, 48319, 48320, 48321, 48322, 48323, 48324, 48325, 48326, 48327, 48328, 48329, 48330, 48331, 48332, 48333, 48334, 48335, 48336, 48337, 48338, 48339, 48340, 48341, 48342, 48343, 48344, 48345, 48346, 48347, 48348, 48349, 48350, 48351, 48352, 48353, 48354, 48355, 48356, 48357, 48358, 48359, 48360, 48361, 48362, 48363, 48364, 48365, 48366, 48367, 48369, 48370, 48371, 48372, 48373, 48374, 48375, 48376, 48377, 48378, 48379, 48380, 48381, 48382, 48383, 48384, 48385, 48386, 48387, 48388, 48389, 48390, 48391, 48392, 48393, 48394, 48395, 48396, 48397, 48398, 48399, 48400, 48401, 48402, 48403, 48404, 48405, 48406, 48407, 48408, 48409, 48410, 48411, 48412, 48413, 48414, 48415, 48416, 48417, 48418, 48419, 48420, 48421, 48424, 48425, 48426, 48427, 48428, 48429, 48430, 48431, 48432, 48433, 48434, 48435, 48436, 48437, 48438, 48439, 48440, 48441, 48442, 48443, 48444, 48445, 48446, 48447, 48448, 48449, 48450, 48451",,,"48006, 48012, 48013, 48018, 48019, 48020, 48021, 48022, 48023, 48024, 48025, 48027, 48028, 48029, 48030, 48031, 48032, 48033, 48034, 48035, 48036, 48037, 48038, 48039, 48040, 48041, 48044, 48045, 48046, 48047, 48049, 48050, 48051, 48052, 48054, 48059, 48060, 48061, 48062, 48063, 48064, 48067, 48068, 48069, 48070, 48071, 48072, 48073, 48074, 48075, 48076, 48078, 48079, 48080, 48081, 48083, 48084, 48085, 48087, 48088, 48089, 48090, 48091, 48092, 48093, 48094, 48095, 48096, 48097, 48106, 48107, 48108, 48111, 48112, 48113, 48120, 48121, 48122, 48123, 48124, 48125, 48126, 48128, 48129, 48130, 48135, 48136, 48137, 48138, 48139, 48140, 48141, 48142, 48143, 48146, 48147, 48151, 48152, 48153, 48154, 48155, 48156, 48157, 48158, 48159, 48160, 48161, 48163, 48164, 48165, 48166, 48167, 48173, 48174, 48175, 48176, 48177, 48178, 48179, 48181, 48182, 48183, 48190, 48191, 48192, 48193, 48194, 48195, 48196, 48197, 48198, 48199, 48200, 48206, 48207, 48208, 48209, 48210, 48211, 48213, 48214, 48215, 48216, 48218, 48219, 48229, 48230, 48231, 48233, 48234, 48235, 48236, 48237, 48238, 48239, 48240, 48241, 48242, 48243, 48244, 48245, 48246, 48247, 48248, 48249, 48250, 48251, 48252, 48253, 48254, 48255, 48258, 48259, 48260, 48262, 48263, 48264, 48266, 48267, 48268, 48269, 48270, 48271, 48272, 48273, 48274, 48275, 48279, 48280, 48281, 48282, 48283, 48284, 48290, 48291, 48292, 48293, 48294, 48295, 48297, 48298, 48299, 48300, 48302, 48303, 48304, 48305, 48306, 48307, 48308, 48309, 48310, 48311, 48316, 48317, 48318, 48319, 48320, 48321, 48322, 48323, 48324, 48325, 48326, 48327, 48328, 48329, 48330, 48331, 48332, 48334, 48335, 48336, 48337, 48338, 48339, 48342, 48343, 48346, 48347, 48348, 48349, 48350, 48351, 48352, 48353, 48354, 48355, 48356, 48357, 48358, 48361, 48362, 48365, 48366, 48367, 48369, 48370, 48371, 48372, 48373, 48374, 48375, 48376, 48377, 48380, 48381, 48382, 48383, 48384, 48385, 48389, 48390, 48391, 48392, 48393, 48395, 48396, 48397, 48399, 48400, 48403, 48404, 48405, 48406, 48407, 48408, 48409, 48410, 48411, 48415, 48416, 48417, 48418, 48419, 48420, 48421, 48422, 48425, 48426, 48427, 48430, 48437, 48438, 48441, 48442, 48443, 48444, 48447, 48448, 48449, 48450, 48451",,,,,
"48531",,,,,,,"48533",,,,,
"48569",,,,"48566, 48567","48566, 48567","48567",,,,"48566, 48567",,
"48575",,"48580, 48581, 48582, 48583, 48586, 48587, 48588, 48589, 48590, 48591, 48592","48580, 48581, 48582, 48583, 48586, 48587, 48588, 48589, 48590, 48591, 48592","48580, 48581, 48582, 48583, 48586, 48587, 48588, 48589, 48590, 48591, 48592",,,,,,,,
"49007",,,,,,,"49001, 49002",,,,,
"49345",,"49341, 49343","49309, 49313, 49317, 49329, 49341, 49343","49099, 49107, 49140, 49146, 49157, 49159, 49176, 49192, 49215, 49225, 49248, 49254, 49268, 49303, 49305, 49309, 49311, 49313, 49315, 49317, 49327, 49329, 49336, 49337, 49339, 49341, 49343, 49349, 49351, 49375","49341, 49343",,,,,,,
"50361",,,,,,,"50343, 50350, 50351, 50352",,,,,
"50841",,,,"50769, 50770, 50776, 50788, 50799, 50800, 50807, 50813, 50814, 50816, 50829, 50832, 50833, 50838, 50858, 50859",,,"50821",,,,,
"51264",,"51266","51266","51266","51266",,"51232, 51255, 51256, 51259, 51260, 51282, 51297, 51298, 51299, 51300",,,,,"51266"
"51540",,,,,"51538, 51539",,,,,,,
"51958","51959, 51960, 51961, 51962, 51963, 51964, 51965, 51966",,,,,,,,,,,
"52648",,,,"52651, 52652, 52655, 52662, 52663, 52675, 52676, 52682, 52718, 52722, 52735, 52736, 52737","52651, 52652",,"52647, 52651, 52652, 52653, 52654, 52655, 52720",,,,,
"52715",,,,,,,"52688, 52689, 52697, 52698, 52705, 52706, 52712, 52713",,,,,
"52813",,,,,,,"52814, 52815, 52816, 52817",,,,,
"53383",,"53373","53373","53369, 53373","53373",,,,,,,"53373"
"53434",,,,,,,"53424, 53427, 53428, 53429, 53430, 53442, 53443, 53472, 53559, 53566, 53567, 53581",,,,,
"53527",,,,,,,,,,,,"53439, 53440"
"43132",,,"43124, 43126, 43128","43070, 43107, 43109, 43121, 43123, 43124, 43125, 43126, 43128, 43145, 43146, 43166, 43169","43123, 43124, 43125, 43126, 43128",,"43095",,,,"43128",
"43440",,,,"43294, 43296, 43308, 43309, 43310, 43332, 43333, 43339, 43340, 43343, 43357, 43385, 43408, 43416, 43420, 43421, 43423, 43433",,,,,,,"43359",
"44206",,,,,,,"44180, 44195, 44196, 44203, 44204, 44327, 44328, 44467, 44598, 44599, 44749, 44750, 44755, 44756, 44832, 44856, 44857, 44858, 44859, 44860, 44861, 44958, 44959, 45169, 45170, 45171, 45172, 45213, 45250, 45251",,,,,
"44471","44465, 44466, 44467",,,,,,,,,,,
"44814",,,"44815","44125, 44110, 44139, 44141, 44151, 44153, 44165, 44214, 44238, 44244, 44248, 44256, 44270, 44272, 44277, 44279, 44281, 44287, 44297, 44306, 44312, 44314, 44316, 44318, 44325, 44339, 44341, 44351, 44356, 44368, 44370, 44382, 44406, 44408, 44423, 44427, 44440, 44450, 44457, 44462, 44501, 44505, 44517, 44527, 44534, 44546, 44548, 44560, 44562, 44566, 44568, 44581, 44584, 44596, 44602, 44612, 44614, 44616, 44618, 44620, 44622, 44624, 44628, 44630, 44632, 44634, 44636, 44640, 44642, 44644, 44646, 44648, 44650, 44652, 44654, 44661, 44666, 44668, 44685, 44687, 44689, 44691, 44693, 44695, 44697, 44699, 44703, 44709, 44715, 44717, 44723, 44730, 44743, 44745, 44749, 44753, 44761, 44771, 44773, 44775, 44777, 44783, 44785, 44812, 44815, 44818, 44822, 44826, 44828, 44831, 44832, 44836, 44840, 44844, 44848, 44850, 44852, 44854, 44856, 44880, 44884, 44892, 44896, 44897, 44901, 44905, 44906, 44914, 44918, 44945, 44946, 44951, 44953, 44957, 44958, 44960, 44965, 44966, 44968, 44969, 44974, 44975, 44979, 44980, 44984, 44994, 44998, 45004, 45007, 45022, 45023, 45024, 45029, 45036, 45040, 45052, 45073, 45083, 45099, 45103, 45105, 45164, 45165, 45166, 45167, 45173, 45174, 45175, 45180, 45186, 45200, 45202, 45224, 45238, 45265, 45275, 45285, 45287, 45290, 45292, 45314, 45316, 45318, 45326, 45334, 45336, 45338, 45340, 45342, 45344, 45346, 45348, 45350, 45352, 45354, 45356, 45358, 45360, 45362, 45364, 45366, 45368, 45370, 45372, 45374, 45376, 45378, 45380, 45382, 45384, 45386, 45388, 45390, 45392, 45396, 45400, 45402, 45420, 45421","44815",,"44179, 44180, 44181, 44203, 44204, 44703, 44704, 44705, 45196, 45197",,,,,
"44836",,,"44139, 44141, 44153, 44312, 44314, 44316, 44318, 44566, 44612, 44616, 44620, 44630, 44634, 44640, 44644, 44648, 44652, 44685, 44687, 44689, 44693, 44697, 44709, 44715, 44717, 44745, 44761, 44832, 44880, 44901, 44914, 44918, 45202, 45338, 45342, 45346, 45350, 45354, 45358, 45362, 45366, 45370, 45374, 45378, 45382, 45388, 45392, 45400","44125, 44110, 44139, 44141, 44151, 44153, 44165, 44214, 44238, 44244, 44248, 44256, 44270, 44272, 44277, 44279, 44281, 44287, 44297, 44306, 44312, 44314, 44316, 44318, 44325, 44339, 44341, 44351, 44356, 44368, 44370, 44382, 44406, 44408, 44423, 44427, 44440, 44450, 44457, 44462, 44501, 44505, 44517, 44527, 44534, 44546, 44548, 44560, 44562, 44566, 44568, 44581, 44584, 44596, 44602, 44612, 44614, 44616, 44618, 44620, 44622, 44624, 44628, 44630, 44632, 44634, 44636, 44640, 44642, 44644, 44646, 44648, 44650, 44652, 44654, 44661, 44666, 44668, 44685, 44687, 44689, 44691, 44693, 44695, 44697, 44699, 44703, 44709, 44715, 44717, 44723, 44730, 44743, 44745, 44749, 44753, 44761, 44771, 44773, 44775, 44777, 44783, 44785, 44812, 44814, 44815, 44818, 44822, 44826, 44828, 44831, 44832, 44840, 44844, 44848, 44850, 44852, 44854, 44856, 44880, 44884, 44892, 44896, 44897, 44901, 44905, 44906, 44914, 44918, 44945, 44946, 44951, 44953, 44957, 44958, 44960, 44965, 44966, 44968, 44969, 44974, 44975, 44979, 44980, 44984, 44994, 44998, 45004, 45007, 45022, 45023, 45024, 45029, 45036, 45040, 45052, 45073, 45083, 45099, 45103, 45105, 45164, 45165, 45166, 45167, 45173, 45174, 45175, 45180, 45186, 45200, 45202, 45224, 45238, 45265, 45275, 45285, 45287, 45290, 45292, 45314, 45316, 45318, 45326, 45334, 45336, 45338, 45340, 45342, 45344, 45346, 45348, 45350, 45352, 45354, 45356, 45358, 45360, 45362, 45364, 45366, 45368, 45370, 45372, 45374, 45376, 45378, 45380, 45382, 45384, 45386, 45388, 45390, 45392, 45396, 45400, 45402, 45420, 45421",,,,,,,,
"45180",,,,"44125, 44110, 44139, 44141, 44151, 44153, 44165, 44214, 44238, 44244, 44248, 44256, 44270, 44272, 44277, 44279, 44281, 44287, 44297, 44306, 44312, 44314, 44316, 44318, 44325, 44339, 44341, 44351, 44356, 44368, 44370, 44382, 44406, 44408, 44423, 44427, 44440, 44450, 44457, 44462, 44501, 44505, 44517, 44527, 44534, 44546, 44548, 44560, 44562, 44566, 44568, 44581, 44584, 44596, 44602, 44612, 44614, 44616, 44618, 44620, 44622, 44624, 44628, 44630, 44632, 44634, 44636, 44640, 44642, 44644, 44646, 44648, 44650, 44652, 44654, 44661, 44666, 44668, 44685, 44687, 44689, 44691, 44693, 44695, 44697, 44699, 44703, 44709, 44715, 44717, 44723, 44730, 44743, 44745, 44749, 44753, 44761, 44771, 44773, 44775, 44777, 44783, 44785, 44812, 44814, 44815, 44818, 44822, 44826, 44828, 44831, 44832, 44836, 44840, 44844, 44848, 44850, 44852, 44854, 44856, 44880, 44884, 44892, 44896, 44897, 44901, 44905, 44906, 44914, 44918, 44945, 44946, 44951, 44953, 44957, 44958, 44960, 44965, 44966, 44968, 44969, 44974, 44975, 44979, 44980, 44984, 44994, 44998, 45004, 45007, 45022, 45023, 45024, 45029, 45036, 45040, 45052, 45073, 45083, 45099, 45103, 45105, 45164, 45165, 45166, 45167, 45173, 45174, 45175, 45186, 45200, 45202, 45224, 45238, 45265, 45275, 45285, 45287, 45290, 45292, 45314, 45316, 45318, 45326, 45334, 45336, 45338, 45340, 45342, 45344, 45346, 45348, 45350, 45352, 45354, 45356, 45358, 45360, 45362, 45364, 45366, 45368, 45370, 45372, 45374, 45376, 45378, 45380, 45382, 45384, 45386, 45388, 45390, 45392, 45396, 45400, 45402, 45420, 45421",,,,,,,,
